,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
192,London,2012,18/02/2012,WC,R1,4,6,CIPRIANO_Flavio_Vagner,BRA,10007165755,22.1,14.827,13.655,19.507,2.926,3,
193,London,2012,18/02/2012,WC,R1,5,1,MULDER_Teun,NED_,10000959674,30.7,9,22.655,34.285,5.815,2,
194,London,2012,18/02/2012,WC,R1,5,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.1,17.663,20.882,27.884,3.501,1,
195,London,2012,18/02/2012,WC,R1,5,3,BARRETTE_Hugo,CAN,10007212639,20.6,9,15.96,25.826,4.933,2,
196,London,2012,18/02/2012,WC,R1,5,4,ZAITSAU_Artsiom,BLR,10009017243,16.8,9,12.631,22.673,5.021,2,
197,London,2012,18/02/2012,WC,R1,5,5,EILERS_Joachim,GER,10006379247,21.9,9,8.719,19.181,5.231,2,
198,London,2012,18/02/2012,WC,R1,5,6,KUCZYNSKI_Kamil,POL,10003095795,26.9,9,2.582,14.34,5.879,2,
199,London,2012,18/02/2012,WC,R1,6,1,BOURGAIN_Mickaël,FRA_,10002269073,31.7,9,26.479,37.465,5.493,5,
200,London,2012,18/02/2012,WC,R1,6,2,GLAETZER_Matthew,AUS,10006894559,19.5,9,23.575,33.137,4.781,5,
201,London,2012,18/02/2012,WC,R1,6,3,"NG_Onn_Lam,_Josiah",MAS_,10055651813,,27.401,27.452,32.658,2.603,1,
202,London,2012,18/02/2012,WC,R1,6,4,MAZQUIARAN_URIA_Hodei,EUS_,10004613039,23.2,23.522,23.73,27.762,2.016,3,
203,London,2012,18/02/2012,WC,R1,6,5,ESTERHUIZEN_Bernard,RSA_,10006893852,19.4,11.466,14.222,19.554,2.666,4,
204,London,2012,18/02/2012,WC,R1,6,6,VYNOKUROV_Andrii,UKR,10002418415,29.5,25.429,22.795,27.737,2.471,2,
205,London,2012,18/02/2012,WC,Rep,1,1,CRAMPTON_Matthew,SKY_,10003292122,25.7,17.915,24.928,33.702,4.387,3,
206,London,2012,18/02/2012,WC,Rep,1,2,ZAITSAU_Artsiom,BLR,10009017243,16.8,12.631,19.951,27.437,3.743,5,
207,London,2012,18/02/2012,WC,Rep,1,3,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,20.6,19.093,20.588,25.73,2.571,2,
208,London,2012,18/02/2012,WC,Rep,1,4,"NG_Onn_Lam,_Josiah",MAS_,10055651813,,27.452,25.681,30.411,2.365,1,
209,London,2012,18/02/2012,WC,Rep,1,5,MULLEN_Eoin,IRL,10007782616,18.5,12.663,11.613,19.931,4.159,4,
210,London,2012,18/02/2012,WC,Rep,2,1,OKUNEV_Ilya,PHL_,10005748747,22.8,16.627,24.311,32.151,3.92,3,
211,London,2012,18/02/2012,WC,Rep,2,2,BORISOV_Sergei,RUS,10002558558,29.1,31.728,31.15,35.21,2.03,1,
212,London,2012,18/02/2012,WC,Rep,2,3,MASSIE_Giddeon,USA,10002260484,30.5,17.126,18.328,23.824,2.748,2,
213,London,2012,18/02/2012,WC,Rep,2,4,BARRETTE_Hugo,CAN,10007212639,20.6,15.96,13.908,22.154,4.123,4,
214,London,2012,18/02/2012,WC,Rep,3,1,PHILLIP_Njisane,TTO,10006898401,20.7,17.613,20.465,25.381,2.458,3,
215,London,2012,18/02/2012,WC,Rep,3,2,PERALTA_Juan,ESP,10006552534,21.8,27.522,26.631,31.365,2.367,1,
216,London,2012,18/02/2012,WC,Rep,3,3,ŠPIČKA_Denis,CZE_,10004723476,23.5,18.444,18.26,23.944,2.842,2,
217,London,2012,18/02/2012,WC,Rep,3,4,ARAUJO_Jhonny,VEN_,10007257095,,4.31,3.894,14.282,5.194,4,
218,London,2012,18/02/2012,WC,Rep,4,1,ENDERS_Rene,GER,10004601824,25,23.917,27.379,35.761,4.191,1,
219,London,2012,18/02/2012,WC,Rep,4,2,KHOZOV_Vladimir,RUS_,10005510085,23.9,21.066,22.738,28.314,2.788,3,
220,London,2012,18/02/2012,WC,Rep,4,3,VYNOKUROV_Andrii,UKR,10002418415,29.5,22.795,22.584,27.182,2.299,2,
221,London,2012,18/02/2012,WC,Rep,4,4,ESTEBAN_HERRAIZ_Itmar,ESP,10004737119,28.2,11.47,11.797,20.229,4.216,4,
222,London,2012,18/02/2012,WC,Rep,4,5,AUDI_Raja,LIB,10006107748,32.3,3.452,3.269,9.901,3.316,5,
223,London,2012,18/02/2012,WC,Rep,5,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.1,20.882,23.044,29.402,3.179,1,
224,London,2012,18/02/2012,WC,Rep,5,2,NITTA_Yudai,JPN,10005727327,26.1,19.418,20.064,25.206,2.571,2,
225,London,2012,18/02/2012,WC,Rep,5,3,ALIAGA_CHIVITE_Sergio,ESP,10006553039,20.3,8.475,11.814,19.698,3.942,4,
226,London,2012,18/02/2012,WC,Rep,5,4,ESTERHUIZEN_Bernard,RSA_,10006893852,19.4,14.222,13.299,18.309,2.505,3,
227,London,2012,18/02/2012,WC,Rep,6,1,EILERS_Joachim,GER,10006379247,21.9,8.719,19.458,27.494,4.018,5,
228,London,2012,18/02/2012,WC,Rep,6,2,GLAETZER_Matthew,AUS,10006894559,19.5,23.575,23.512,30.854,3.671,2,
229,London,2012,18/02/2012,WC,Rep,6,3,CIPRIANO_Flavio_Vagner,BRA,10007165755,22.1,13.655,16.107,21.243,2.568,4,
230,London,2012,18/02/2012,WC,Rep,6,4,CECI_Francesco,ITA,10006073493,22.2,16.331,16.959,21.833,2.437,3,
231,London,2012,18/02/2012,WC,Rep,6,5,MAZQUIARAN_URIA_Hodei,EUS_,10004613039,23.2,23.73,22.291,26.095,1.902,1,
232,London,2012,18/02/2012,WC,R2,1,1,HOY_Chris,GBR_,10001564310,35.9,33.706,36.139,41.823,2.842,1,
233,London,2012,18/02/2012,WC,R2,1,2,MULDER_Teun,NED_,10000959674,30.7,22.655,30.324,38.306,3.991,6,
234,London,2012,18/02/2012,WC,R2,1,3,ENDERS_Rene,GER,10004601824,25,27.379,29.746,36.334,3.294,3,
235,London,2012,18/02/2012,WC,R2,1,4,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.1,23.044,25.528,30.982,2.727,5,
236,London,2012,18/02/2012,WC,R2,1,5,VOLIKAKIS_Christos,GRE,10004633247,23.9,32.939,30.611,36.295,2.842,2,
237,London,2012,18/02/2012,WC,R2,1,6,CRAMPTON_Matthew,SKY_,10003292122,25.7,24.928,22.661,29.901,3.62,4,
238,London,2012,18/02/2012,WC,R2,2,1,BOURGAIN_Mickaël,FRA_,10002269073,31.7,26.479,33.038,41.924,4.443,2,
239,London,2012,18/02/2012,WC,R2,2,2,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.2,25.76,29.869,38.051,4.091,3,
240,London,2012,18/02/2012,WC,R2,2,3,WATANABE_Kazunari,JPN,10003349716,26.8,27.868,28.599,33.711,2.556,1,
241,London,2012,18/02/2012,WC,R2,2,4,EILERS_Joachim,GER,10006379247,21.9,19.458,22.092,28.562,3.235,6,
242,London,2012,18/02/2012,WC,R2,2,5,PHILLIP_Njisane,TTO,10006898401,20.7,20.465,21.039,25.549,2.255,5,
243,London,2012,18/02/2012,WC,R2,2,6,OKUNEV_Ilya,PHL_,10005748747,22.8,24.311,21.003,27.579,3.288,4,
244,London,2012,18/02/2012,WC,Final,1,1,HOY_Chris,GBR_,10001564310,35.9,36.139,38.243,43.431,2.594,1,
245,London,2012,18/02/2012,WC,Final,1,2,ENDERS_Rene,GER,10004601824,25,29.746,33.056,38.672,2.808,5,
246,London,2012,18/02/2012,WC,Final,1,3,BOURGAIN_Mickaël,FRA_,10002269073,31.7,33.038,33.91,40.666,3.378,2,
247,London,2012,18/02/2012,WC,Final,1,4,MULDER_Teun,NED_,10000959674,30.7,30.324,31.065,37.411,3.173,3,
248,London,2012,18/02/2012,WC,Final,1,5,WATANABE_Kazunari,JPN,10003349716,26.8,28.599,28.87,33.508,2.319,6,
249,London,2012,18/02/2012,WC,Final,1,6,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.2,29.869,26.857,33.643,3.393,4,
250,London,2012,18/02/2012,WC,Final,2,1,EILERS_Joachim,GER,10006379247,21.9,22.092,26.344,31.974,2.815,4,
251,London,2012,18/02/2012,WC,Final,2,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.1,25.528,27.132,31.968,2.418,2,
252,London,2012,18/02/2012,WC,Final,2,3,VOLIKAKIS_Christos,GRE,10004633247,23.9,30.611,29.835,34.807,2.486,1,
253,London,2012,18/02/2012,WC,Final,2,4,PHILLIP_Njisane,TTO,10006898401,20.7,21.039,21.991,26.129,2.069,5,
254,London,2012,18/02/2012,WC,Final,2,5,CRAMPTON_Matthew,SKY_,10003292122,25.7,22.661,21.891,27.859,2.984,3,
255,London,2012,18/02/2012,WC,Final,2,6,OKUNEV_Ilya,PHL_,10005748747,22.8,21.003,19.273,25.065,2.896,6,
256,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,1,1,NITTA_Yudai,JPN,10005727327,26.2,20.064,23.42,28.066,2.323,5,
257,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,1,2,"NG_Onn_Lam,_Josiah",MAS_,10055651813,,25.681,26.696,30.986,2.145,3,
258,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,1,3,ZHANG_Miao,CHN_,10006737945,23.7,27.212,27.286,31.47,2.092,2,
259,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,1,4,PERKINS_Shane_Alan,RUS,10051694112,25.3,20.931,22.096,27.758,2.831,4,
260,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,1,5,BORISOV_Sergei,RUS,10002558558,29.2,31.15,29.462,33.268,1.903,1,
261,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,2,1,HOY_Chris,GBR_,10001564310,36,38.243,38.371,43.501,2.565,1,
262,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,2,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,23.3,17.644,20.664,26.052,2.694,3,
263,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,2,3,EILERS_Joachim,GER,10006379247,22,26.344,25.367,30.471,2.552,2,
264,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,2,4,CECI_Francesco,ITA,10006073493,22.3,16.959,16.981,21.587,2.303,4,
265,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,2,5,KUCZYNSKI_Kamil,POL,10003095795,27,2.582,2.228,12.41,5.091,5,
266,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,3,1,MAZQUIARAN_URIA_Hodei,ESP_,10004613039,23.3,22.291,24.334,27.936,1.801,4,
267,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,3,2,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.3,26.857,28.191,33.873,2.841,3,
268,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,3,3,MULDER_Teun,NED_,10000959674,30.8,31.065,29.915,35.337,2.711,1,
269,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,3,4,LEVY_Maximilian,GER,10004601723,24.8,28.389,26.579,32.521,2.971,2,
270,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,3,5,ŠPIČKA_Denis,CZE_,10004723476,23.6,18.26,17.898,23.24,2.671,5,
271,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.3,27.132,28.816,33.314,2.249,1,
272,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,2,CRAMPTON_Matthew,GBR_,10003292122,25.9,21.891,24.482,29.68,2.599,4,
273,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,3,ALEXANDER_Quincy,TRI,10007501821,18.3,9,20.777,29.377,4.3,6,
274,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,4,PERALTA_Juan,ESP,10006552534,21.9,26.631,26.218,30.526,2.154,2,
275,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,20.7,20.588,20.846,25.476,2.315,5,
276,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,4,6,GLAETZER_Matthew,AUS,10006894559,19.6,23.512,20.477,26.683,3.103,3,
277,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,1,WATANABE_Kazunari,JPN,10003349716,26.9,28.87,30.457,34.781,2.162,3,
278,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,2,KENNY_Jason,GBR,10004599194,24,12.389,21.389,27.847,3.229,6,
279,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,3,VOLIKAKIS_Christos,GRE,10004633247,24.1,29.835,29.786,34.256,2.235,2,
280,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,4,BOURGAIN_Mickaël,FRA_,10002269073,31.9,33.91,30.936,36.566,2.815,1,
281,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,5,DAWKINS_Edward,NZL,10005782695,22.7,19.458,20.405,25.489,2.542,5,
282,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,5,6,VYNOKUROV_Andrii,UKR,10002418415,29.7,22.584,21.653,25.969,2.158,4,
283,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,1,SUNDERLAND_Scott,AUS_,10004596871,24.1,9,28.716,39.702,5.493,4,
284,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,2,PERVIS_Francois,FRA,10003011125,27.5,34.204,33.553,40.319,3.383,1,
285,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,3,ARCHIBALD_Matt,NZL_,10006382984,,9,20.55,30.582,5.016,4,
286,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,4,MARIN_CERMENO_Jonathan,COL_,10002829653,29.3,9,16.974,26.67,4.848,4,
287,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,5,MD_YUNOS_Muhammad_Edrus,MAS,10004868269,24.7,10.238,13.642,20.214,3.286,3,
288,Melbourne-HISENSE,2012,8/04/2012,WCH,R1,6,6,HAAK_Hugo,NED_,10006900320,20.4,22.606,19.869,25.437,2.784,2,
289,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,1,1,BOURGAIN_Mickaël,FRA_,10002269073,31.9,30.936,31.816,37.148,2.666,1,
290,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,1,2,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,20.7,20.846,22.519,26.823,2.152,3,
291,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,1,3,"NG_Onn_Lam,_Josiah",MAS_,10055651813,,26.696,26.299,30.327,2.014,2,
292,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,1,4,ARCHIBALD_Matt,NZL_,10006382984,,20.55,17.989,26.015,4.013,4,
293,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,2,1,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,23.3,20.664,23.579,28.487,2.454,3,
294,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,2,2,VOLIKAKIS_Christos,GRE,10004633247,24.1,29.786,29.376,33.528,2.076,1,
295,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,2,3,ŠPIČKA_Denis,CZE_,10004723476,23.6,17.898,19.417,24.229,2.406,4,
296,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,2,4,PERALTA_Juan,ESP,10006552534,21.9,26.218,24.945,29.001,2.028,2,
297,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,3,1,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.3,28.191,29.035,34.469,2.717,1,
298,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,3,2,MARIN_CERMENO_Jonathan,COL_,10002829653,29.3,16.974,19.529,27.449,3.96,3,
299,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,3,3,KUCZYNSKI_Kamil,POL,10003095795,27,2.228,9.878,17.874,3.998,4,
300,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,3,4,ALEXANDER_Quincy,TRI,10007501821,18.3,20.777,16.171,23.501,3.665,2,
301,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,4,1,CRAMPTON_Matthew,GBR_,10003292122,25.9,24.482,26.527,31.281,2.377,3,
302,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,4,2,CECI_Francesco,ITA,10006073493,22.3,16.981,19.688,23.886,2.099,5,
303,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,4,3,MULDER_Teun,NED_,10000959674,30.8,29.915,28.766,33.534,2.384,1,
304,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,4,4,VYNOKUROV_Andrii,UKR,10002418415,29.7,21.653,22.112,26.088,1.988,4,
305,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,4,5,BORISOV_Sergei,RUS,10002558558,29.2,29.462,28.04,31.634,1.797,2,
306,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,5,1,KENNY_Jason,GBR,10004599194,24,21.389,24.6,30.318,2.859,3,
307,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,5,2,GLAETZER_Matthew,AUS,10006894559,19.6,20.477,22.616,27.992,2.688,4,
308,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,5,3,PERKINS_Shane_Alan,RUS,10051694112,25.3,22.096,22.626,27.62,2.497,2,
309,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,5,4,EILERS_Joachim,GER,10006379247,22,25.367,24.127,28.759,2.316,1,
310,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,5,5,MD_YUNOS_Muhammad_Edrus,MAS,10004868269,24.7,13.642,13.167,19.209,3.021,5,
311,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,6,1,LEVY_Maximilian,GER,10004601723,24.8,26.579,29.104,34.452,2.674,3,
312,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,6,2,DAWKINS_Edward,NZL,10005782695,22.7,20.405,23.219,27.803,2.292,4,
313,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,6,3,PERVIS_Francois,FRA,10003011125,27.5,33.553,31.214,36.884,2.835,1,
314,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,6,4,ZHANG_Miao,CHN_,10006737945,23.7,27.286,26.879,30.793,1.957,2,
315,Melbourne-HISENSE,2012,8/04/2012,WCH,Rep,6,5,HAAK_Hugo,NED_,10006900320,20.4,19.869,19.312,24.492,2.59,5,
316,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,1,LEVY_Maximilian,GER,10004601723,24.8,29.104,31.419,36.289,2.435,2,
317,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,2,WATANABE_Kazunari,JPN,10003349716,26.9,30.457,31.235,35.233,1.999,1,
318,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,3,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.3,29.035,29.495,34.283,2.394,3,
319,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,4,NITTA_Yudai,JPN,10005727327,26.2,23.42,24.464,28.688,2.112,6,
320,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,5,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.3,28.816,27.983,32.111,2.064,4,
321,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,1,6,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,23.3,23.579,22.693,27.247,2.277,5,
322,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,1,HOY_Chris,GBR_,10001564310,36,38.371,39.324,44.18,2.428,1,
323,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,2,BOURGAIN_Mickaël,FRA_,10002269073,31.9,31.816,33.073,37.905,2.416,2,
324,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,3,KENNY_Jason,GBR,10004599194,24,24.6,26.958,32,2.521,5,
325,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,4,SUNDERLAND_Scott,AUS_,10004596871,24.1,28.716,27.73,35.274,3.772,3,
326,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,5,CRAMPTON_Matthew,GBR_,10003292122,25.9,26.527,26.378,30.742,2.182,4,
327,Melbourne-HISENSE,2012,8/04/2012,WCH,R2,2,6,MAZQUIARAN_URIA_Hodei,ESP_,10004613039,23.3,24.334,23.899,27.373,1.737,6,
328,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,1,HOY_Chris,GBR_,10001564310,36,39.324,40.222,44.822,2.3,1,
329,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,2,LEVY_Maximilian,GER,10004601723,24.8,31.419,32.998,37.43,2.216,3,
330,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,3,KENNY_Jason,GBR,10004599194,24,26.958,28.939,33.447,2.254,6,
331,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,4,BOURGAIN_Mickaël,FRA_,10002269073,31.9,33.073,32.815,37.167,2.176,2,
332,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,5,WATANABE_Kazunari,JPN,10003349716,26.9,31.235,30.923,34.653,1.865,4,
333,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,1,6,VAN_VELTHOOVEN_Simon,NZL_,10005506954,23.3,29.495,28.376,32.806,2.215,5,
334,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,1,SUNDERLAND_Scott,AUS_,10004596871,24.1,27.73,30.726,37.296,3.285,2,
335,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,23.3,22.693,24.708,28.878,2.085,6,
336,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,24.3,27.983,28.205,32.025,1.91,1,
337,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,4,CRAMPTON_Matthew,GBR_,10003292122,25.9,26.378,26.363,30.363,2,3,
338,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,5,MAZQUIARAN_URIA_Hodei,ESP_,10004613039,23.3,23.899,23.87,27.164,1.647,5,
339,Melbourne-HISENSE,2012,8/04/2012,WCH,Final,2,6,NITTA_Yudai,JPN,10005727327,26.2,24.464,23.44,27.404,1.982,4,
340,Cali,2013,13/10/2012,WC,R1,1,1,SCHRODER_Marc,GER_,10006485139,,9,22.091,34.363,6.136,1,
341,Cali,2013,13/10/2012,WC,R1,1,2,BOTTASSO_Leandro,ARG_,10010894696,,9,17.986,29.058,5.536,1,
342,Cali,2013,13/10/2012,WC,R1,1,3,WAGNER_Robin,CZE,10007294683,19.7,9,14.16,25,5.42,1,
343,Cali,2013,13/10/2012,WC,R1,1,4,EMADI_Kian,GBR,10006898502,20.2,9,9.87,20.942,5.536,1,
344,Cali,2013,13/10/2012,WC,R1,1,5,CECI_Davide,ITA,10007508083,19.1,9,3.365,15.637,6.136,1,
345,Cali,2013,13/10/2012,WC,R1,2,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,21.3,22.519,23.888,28.018,2.065,1,
346,Cali,2013,13/10/2012,WC,R1,2,2,PULGAR_Angel,VEN,10005511301,23.7,9,18.227,27.813,4.793,2,
347,Cali,2013,13/10/2012,WC,R1,2,3,LAFARGUE_Quentin,FRA,10005930724,21.9,9,15.203,24.889,4.843,2,
348,Cali,2013,13/10/2012,WC,R1,2,4,GENYS_Gennadiy,UKR_,10006319330,22.7,9,12.043,21.929,4.943,2,
349,Cali,2013,13/10/2012,WC,R1,2,5,MCCRONE_Marcus,MAS,10008999257,18.1,9,8.266,18.586,5.16,2,
350,Cali,2013,13/10/2012,WC,R1,2,6,BAO_Saifei,CHN_,10006724912,23,9,2.269,13.883,5.807,2,
351,Cali,2013,13/10/2012,WC,R1,3,1,OKUNEV_Ilya,RUS_,10005748747,23.4,19.273,21.663,26.947,2.642,2,
352,Cali,2013,13/10/2012,WC,R1,3,2,CECI_Francesco,ITA,10006073493,22.8,19.688,20.481,24.439,1.979,1,
353,Cali,2013,13/10/2012,WC,R1,3,3,KAWABATA_Tomoyuki,JPN,10008098470,27.7,9,14.473,23.691,4.609,3,
354,Cali,2013,13/10/2012,WC,R1,3,4,MORENO_SANCHEZ_Jose,ESP,10007502427,18.9,9,11.446,20.96,4.757,3,
355,Cali,2013,13/10/2012,WC,R1,3,5,MCLEAN_Haseem,TTO,10004613241,25.2,9,7.786,17.8,5.007,3,
356,Cali,2013,13/10/2012,WC,R1,3,6,CARRASCO_Carlos,MEX_,10004709130,24.8,9,1.919,13.273,5.677,3,
357,Cali,2013,13/10/2012,WC,Rep,1,1,GENYS_Gennadiy,UKR_,10006319330,22.7,12.043,17.995,26.155,4.08,2,
358,Cali,2013,13/10/2012,WC,Rep,1,2,MORENO_SANCHEZ_Jose,ESP,10007502427,18.9,11.446,15.157,22.663,3.753,3,
359,Cali,2013,13/10/2012,WC,Rep,1,3,MCLEAN_Haseem,TTO,10004613241,25.2,7.786,11.403,19.061,3.829,4,
360,Cali,2013,13/10/2012,WC,Rep,1,4,WAGNER_Robin,CZE,10007294683,19.7,14.16,11.399,19.529,4.065,1,
361,Cali,2013,13/10/2012,WC,Rep,1,5,CECI_Davide,ITA,10007508083,19.1,3.365,1.577,11.409,4.916,5,
362,Cali,2013,13/10/2012,WC,Rep,2,1,KAWABATA_Tomoyuki,JPN,10008098470,27.7,14.473,19.512,27.31,3.899,2,
363,Cali,2013,13/10/2012,WC,Rep,2,2,LAFARGUE_Quentin,FRA,10005930724,21.9,15.203,17.365,24.987,3.811,1,
364,Cali,2013,13/10/2012,WC,Rep,2,3,BAO_Saifei,CHN_,10006724912,23,2.269,9.847,18.023,4.088,5,
365,Cali,2013,13/10/2012,WC,Rep,2,4,CARRASCO_Carlos,MEX_,10004709130,24.8,1.919,7.37,15.412,4.021,6,
366,Cali,2013,13/10/2012,WC,Rep,2,5,MCCRONE_Marcus,MAS,10008999257,18.1,8.266,7.683,15.435,3.876,4,
367,Cali,2013,13/10/2012,WC,Rep,2,6,EMADI_Kian,GBR,10006898502,20.2,9.87,4.924,13.424,4.25,3,
368,Cali,2013,13/10/2012,WC,R2,1,1,SCHRODER_Marc,GER_,10006485139,,22.091,27.365,37.405,5.02,1,
369,Cali,2013,13/10/2012,WC,R2,1,2,OKUNEV_Ilya,RUS_,10005748747,23.4,21.663,23.234,28.064,2.415,2,
370,Cali,2013,13/10/2012,WC,R2,1,3,LAFARGUE_Quentin,FRA,10005930724,21.9,17.365,19.614,25.848,3.117,5,
371,Cali,2013,13/10/2012,WC,R2,1,4,MCLEAN_Haseem,TTO,10004613241,25.2,11.403,14.825,21.059,3.117,6,
372,Cali,2013,13/10/2012,WC,R2,1,5,GENYS_Gennadiy,UKR_,10006319330,22.7,17.995,16.909,23.451,3.271,4,
373,Cali,2013,13/10/2012,WC,R2,1,6,PULGAR_Angel,VEN,10005511301,23.7,18.227,13.975,21.525,3.775,3,
374,Cali,2013,13/10/2012,WC,R2,2,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,21.3,23.888,25.158,29.076,1.959,1,
375,Cali,2013,13/10/2012,WC,R2,2,2,KAWABATA_Tomoyuki,JPN,10008098470,27.7,19.512,22.013,28.317,3.152,3,
376,Cali,2013,13/10/2012,WC,R2,2,3,MORENO_SANCHEZ_Jose,ESP,10007502427,18.9,15.157,18.109,24.213,3.052,5,
377,Cali,2013,13/10/2012,WC,R2,2,4,BOTTASSO_Leandro,ARG_,10010894696,,17.986,17.833,25.393,3.78,4,
