,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,ExpectedRank,RatingChange
193,London,2012,2012-02-18,WC,R1,5,1,MULDER_Teun,NED_,10000959674.0,30.7,9.0,22.654999999999994,2.0,
194,London,2012,2012-02-18,WC,R1,5,2,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.1,17.662999999999997,20.882,1.0,
195,London,2012,2012-02-18,WC,R1,5,3,BARRETTE_Hugo,CAN,10007212639.0,20.6,9.0,15.96,2.0,
196,London,2012,2012-02-18,WC,R1,5,4,ZAITSAU_Artsiom,BLR,10009017243.0,16.8,9.0,12.630999999999998,2.0,
197,London,2012,2012-02-18,WC,R1,5,5,EILERS_Joachim,GER,10006379247.0,21.9,9.0,8.719000000000001,2.0,
198,London,2012,2012-02-18,WC,R1,5,6,KUCZYNSKI_Kamil,POL,10003095795.0,26.9,9.0,2.5820000000000007,2.0,
199,London,2012,2012-02-18,WC,R1,6,1,BOURGAIN_Mickaël,FRA_,10002269073.0,31.7,9.0,26.479000000000003,5.0,
200,London,2012,2012-02-18,WC,R1,6,2,GLAETZER_Matthew,AUS,10006894559.0,19.5,9.0,23.575000000000003,5.0,
201,London,2012,2012-02-18,WC,R1,6,3,"NG_Onn_Lam,_Josiah",MAS_,10055651813.0,,27.400999999999996,27.452,1.0,
202,London,2012,2012-02-18,WC,R1,6,4,MAZQUIARAN_URIA_Hodei,EUS_,10004613039.0,23.2,23.522,23.73,3.0,
203,London,2012,2012-02-18,WC,R1,6,5,ESTERHUIZEN_Bernard,RSA_,10006893852.0,19.4,11.466000000000001,14.221999999999998,4.0,
204,London,2012,2012-02-18,WC,R1,6,6,VYNOKUROV_Andrii,UKR,10002418415.0,29.5,25.429000000000002,22.794999999999998,2.0,
205,London,2012,2012-02-18,WC,Rep,1,1,CRAMPTON_Matthew,SKY_,10003292122.0,25.7,17.915,24.927999999999997,3.0,
206,London,2012,2012-02-18,WC,Rep,1,2,ZAITSAU_Artsiom,BLR,10009017243.0,16.8,12.630999999999998,19.951,5.0,
207,London,2012,2012-02-18,WC,Rep,1,3,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,20.6,19.093,20.588,2.0,
208,London,2012,2012-02-18,WC,Rep,1,4,"NG_Onn_Lam,_Josiah",MAS_,10055651813.0,,27.452,25.681,1.0,
209,London,2012,2012-02-18,WC,Rep,1,5,MULLEN_Eoin,IRL,10007782616.0,18.5,12.663,11.613000000000001,4.0,
210,London,2012,2012-02-18,WC,Rep,2,1,OKUNEV_Ilya,PHL_,10005748747.0,22.8,16.627,24.311000000000003,3.0,
211,London,2012,2012-02-18,WC,Rep,2,2,BORISOV_Sergei,RUS,10002558558.0,29.1,31.728,31.150000000000002,1.0,
212,London,2012,2012-02-18,WC,Rep,2,3,MASSIE_Giddeon,USA,10002260484.0,30.5,17.126,18.328000000000003,2.0,
213,London,2012,2012-02-18,WC,Rep,2,4,BARRETTE_Hugo,CAN,10007212639.0,20.6,15.96,13.908,4.0,
214,London,2012,2012-02-18,WC,Rep,3,1,PHILLIP_Njisane,TTO,10006898401.0,20.7,17.613,20.465,3.0,
215,London,2012,2012-02-18,WC,Rep,3,2,PERALTA_Juan,ESP,10006552534.0,21.8,27.522,26.631,1.0,
216,London,2012,2012-02-18,WC,Rep,3,3,ŠPIČKA_Denis,CZE_,10004723476.0,23.5,18.444,18.259999999999998,2.0,
217,London,2012,2012-02-18,WC,Rep,3,4,ARAUJO_Jhonny,VEN_,10007257095.0,,4.309999999999999,3.894,4.0,
218,London,2012,2012-02-18,WC,Rep,4,1,ENDERS_Rene,GER,10004601824.0,25.0,23.916999999999994,27.379000000000005,1.0,
219,London,2012,2012-02-18,WC,Rep,4,2,KHOZOV_Vladimir,RUS_,10005510085.0,23.9,21.066,22.738,3.0,
220,London,2012,2012-02-18,WC,Rep,4,3,VYNOKUROV_Andrii,UKR,10002418415.0,29.5,22.794999999999998,22.584,2.0,
221,London,2012,2012-02-18,WC,Rep,4,4,ESTEBAN_HERRAIZ_Itmar,ESP,10004737119.0,28.2,11.47,11.796999999999999,4.0,
222,London,2012,2012-02-18,WC,Rep,4,5,AUDI_Raja,LIB,10006107748.0,32.3,3.452,3.269,5.0,
223,London,2012,2012-02-18,WC,Rep,5,1,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.1,20.882,23.044,1.0,
224,London,2012,2012-02-18,WC,Rep,5,2,NITTA_Yudai,JPN,10005727327.0,26.1,19.418,20.064,2.0,
225,London,2012,2012-02-18,WC,Rep,5,3,ALIAGA_CHIVITE_Sergio,ESP,10006553039.0,20.3,8.475,11.814,4.0,
226,London,2012,2012-02-18,WC,Rep,5,4,ESTERHUIZEN_Bernard,RSA_,10006893852.0,19.4,14.221999999999998,13.299000000000001,3.0,
227,London,2012,2012-02-18,WC,Rep,6,1,EILERS_Joachim,GER,10006379247.0,21.9,8.719000000000001,19.458,5.0,
228,London,2012,2012-02-18,WC,Rep,6,2,GLAETZER_Matthew,AUS,10006894559.0,19.5,23.575000000000003,23.512,2.0,
229,London,2012,2012-02-18,WC,Rep,6,3,CIPRIANO_Flavio_Vagner,BRA,10007165755.0,22.1,13.655000000000001,16.107,4.0,
230,London,2012,2012-02-18,WC,Rep,6,4,CECI_Francesco,ITA,10006073493.0,22.2,16.331,16.959,3.0,
231,London,2012,2012-02-18,WC,Rep,6,5,MAZQUIARAN_URIA_Hodei,EUS_,10004613039.0,23.2,23.73,22.291,1.0,
232,London,2012,2012-02-18,WC,R2,1,1,HOY_Chris,GBR_,10001564310.0,35.9,33.706,36.139,1.0,
233,London,2012,2012-02-18,WC,R2,1,2,MULDER_Teun,NED_,10000959674.0,30.7,22.654999999999994,30.323999999999998,6.0,
234,London,2012,2012-02-18,WC,R2,1,3,ENDERS_Rene,GER,10004601824.0,25.0,27.379000000000005,29.746000000000002,3.0,
235,London,2012,2012-02-18,WC,R2,1,4,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.1,23.044,25.528,5.0,
236,London,2012,2012-02-18,WC,R2,1,5,VOLIKAKIS_Christos,GRE,10004633247.0,23.9,32.939,30.611,2.0,
237,London,2012,2012-02-18,WC,R2,1,6,CRAMPTON_Matthew,SKY_,10003292122.0,25.7,24.927999999999997,22.661,4.0,
238,London,2012,2012-02-18,WC,R2,2,1,BOURGAIN_Mickaël,FRA_,10002269073.0,31.7,26.479000000000003,33.038,2.0,
239,London,2012,2012-02-18,WC,R2,2,2,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.2,25.759999999999998,29.869,3.0,
240,London,2012,2012-02-18,WC,R2,2,3,WATANABE_Kazunari,JPN,10003349716.0,26.8,27.868,28.598999999999997,1.0,
241,London,2012,2012-02-18,WC,R2,2,4,EILERS_Joachim,GER,10006379247.0,21.9,19.458,22.092000000000002,6.0,
242,London,2012,2012-02-18,WC,R2,2,5,PHILLIP_Njisane,TTO,10006898401.0,20.7,20.465,21.039,5.0,
243,London,2012,2012-02-18,WC,R2,2,6,OKUNEV_Ilya,PHL_,10005748747.0,22.8,24.311000000000003,21.003,4.0,
244,London,2012,2012-02-18,WC,Final,1,1,HOY_Chris,GBR_,10001564310.0,35.9,36.139,38.242999999999995,1.0,
245,London,2012,2012-02-18,WC,Final,1,2,ENDERS_Rene,GER,10004601824.0,25.0,29.746000000000002,33.056,5.0,
246,London,2012,2012-02-18,WC,Final,1,3,BOURGAIN_Mickaël,FRA_,10002269073.0,31.7,33.038,33.91,2.0,
247,London,2012,2012-02-18,WC,Final,1,4,MULDER_Teun,NED_,10000959674.0,30.7,30.323999999999998,31.065,3.0,
248,London,2012,2012-02-18,WC,Final,1,5,WATANABE_Kazunari,JPN,10003349716.0,26.8,28.598999999999997,28.870000000000005,6.0,
249,London,2012,2012-02-18,WC,Final,1,6,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.2,29.869,26.857,4.0,
250,London,2012,2012-02-18,WC,Final,2,1,EILERS_Joachim,GER,10006379247.0,21.9,22.092000000000002,26.344,4.0,
251,London,2012,2012-02-18,WC,Final,2,2,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.1,25.528,27.131999999999998,2.0,
252,London,2012,2012-02-18,WC,Final,2,3,VOLIKAKIS_Christos,GRE,10004633247.0,23.9,30.611,29.835,1.0,
253,London,2012,2012-02-18,WC,Final,2,4,PHILLIP_Njisane,TTO,10006898401.0,20.7,21.039,21.991,5.0,
254,London,2012,2012-02-18,WC,Final,2,5,CRAMPTON_Matthew,SKY_,10003292122.0,25.7,22.661,21.891000000000002,3.0,
255,London,2012,2012-02-18,WC,Final,2,6,OKUNEV_Ilya,PHL_,10005748747.0,22.8,21.003,19.273000000000003,6.0,
256,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,1,1,NITTA_Yudai,JPN,10005727327.0,26.2,20.064,23.419999999999998,5.0,
257,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,1,2,"NG_Onn_Lam,_Josiah",MAS_,10055651813.0,,25.681,26.696,3.0,
258,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,1,3,ZHANG_Miao,CHN_,10006737945.0,23.7,27.212,27.285999999999998,2.0,
259,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,1,4,PERKINS_Shane_Alan,RUS,10051694112.0,25.3,20.930999999999997,22.096,4.0,
260,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,1,5,BORISOV_Sergei,RUS,10002558558.0,29.2,31.150000000000002,29.462,1.0,
261,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,2,1,HOY_Chris,GBR_,10001564310.0,36.0,38.242999999999995,38.370999999999995,1.0,
262,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,2,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,23.3,17.644000000000002,20.664,3.0,
263,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,2,3,EILERS_Joachim,GER,10006379247.0,22.0,26.344,25.367,2.0,
264,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,2,4,CECI_Francesco,ITA,10006073493.0,22.3,16.959,16.981,4.0,
265,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,2,5,KUCZYNSKI_Kamil,POL,10003095795.0,27.0,2.5820000000000007,2.2279999999999998,5.0,
266,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,3,1,MAZQUIARAN_URIA_Hodei,ESP_,10004613039.0,23.3,22.291,24.334,4.0,
267,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,3,2,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.3,26.857,28.190999999999995,3.0,
268,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,3,3,MULDER_Teun,NED_,10000959674.0,30.8,31.065,29.915000000000003,1.0,
269,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,3,4,LEVY_Maximilian,GER,10004601723.0,24.8,28.389,26.579,2.0,
270,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,3,5,ŠPIČKA_Denis,CZE_,10004723476.0,23.6,18.259999999999998,17.898,5.0,
271,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,1,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.3,27.131999999999998,28.816,1.0,
272,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,2,CRAMPTON_Matthew,GBR_,10003292122.0,25.9,21.891000000000002,24.482,4.0,
273,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,3,ALEXANDER_Quincy,TRI,10007501821.0,18.3,9.0,20.777,6.0,
274,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,4,PERALTA_Juan,ESP,10006552534.0,21.9,26.631,26.218,2.0,
275,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,20.7,20.588,20.846,5.0,
276,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,4,6,GLAETZER_Matthew,AUS,10006894559.0,19.6,23.512,20.477,3.0,
277,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,1,WATANABE_Kazunari,JPN,10003349716.0,26.9,28.870000000000005,30.457,3.0,
278,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,2,KENNY_Jason,GBR,10004599194.0,24.0,12.389,21.389000000000003,6.0,
279,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,3,VOLIKAKIS_Christos,GRE,10004633247.0,24.1,29.835,29.786,2.0,
280,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,4,BOURGAIN_Mickaël,FRA_,10002269073.0,31.9,33.91,30.936000000000003,1.0,
281,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,5,DAWKINS_Edward,NZL,10005782695.0,22.7,19.458000000000002,20.405,5.0,
282,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,5,6,VYNOKUROV_Andrii,UKR,10002418415.0,29.7,22.584,21.653000000000002,4.0,
283,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,1,SUNDERLAND_Scott,AUS_,10004596871.0,24.1,9.0,28.715999999999998,4.0,
284,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,2,PERVIS_Francois,FRA,10003011125.0,27.5,34.204,33.553000000000004,1.0,
285,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,3,ARCHIBALD_Matt,NZL_,10006382984.0,,9.0,20.55,4.0,
286,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,4,MARIN_CERMENO_Jonathan,COL_,10002829653.0,29.3,9.0,16.974000000000004,4.0,
287,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,5,MD_YUNOS_Muhammad_Edrus,MAS,10004868269.0,24.7,10.238,13.642,3.0,
288,Melbourne-HISENSE,2012,2012-04-08,WCH,R1,6,6,HAAK_Hugo,NED_,10006900320.0,20.4,22.606,19.869,2.0,
289,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,1,1,BOURGAIN_Mickaël,FRA_,10002269073.0,31.9,30.936000000000003,31.816000000000003,1.0,
290,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,1,2,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,20.7,20.846,22.519,3.0,
291,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,1,3,"NG_Onn_Lam,_Josiah",MAS_,10055651813.0,,26.696,26.299000000000003,2.0,
292,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,1,4,ARCHIBALD_Matt,NZL_,10006382984.0,,20.55,17.989,4.0,
293,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,2,1,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,23.3,20.664,23.578999999999997,3.0,
294,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,2,2,VOLIKAKIS_Christos,GRE,10004633247.0,24.1,29.786,29.375999999999998,1.0,
295,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,2,3,ŠPIČKA_Denis,CZE_,10004723476.0,23.6,17.898,19.416999999999998,4.0,
296,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,2,4,PERALTA_Juan,ESP,10006552534.0,21.9,26.218,24.945,2.0,
297,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,3,1,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.3,28.190999999999995,29.035,1.0,
298,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,3,2,MARIN_CERMENO_Jonathan,COL_,10002829653.0,29.3,16.974000000000004,19.529000000000003,3.0,
299,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,3,3,KUCZYNSKI_Kamil,POL,10003095795.0,27.0,2.2279999999999998,9.877999999999998,4.0,
300,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,3,4,ALEXANDER_Quincy,TRI,10007501821.0,18.3,20.777,16.171,2.0,
301,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,4,1,CRAMPTON_Matthew,GBR_,10003292122.0,25.9,24.482,26.527,3.0,
302,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,4,2,CECI_Francesco,ITA,10006073493.0,22.3,16.981,19.688,5.0,
303,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,4,3,MULDER_Teun,NED_,10000959674.0,30.8,29.915000000000003,28.766,1.0,
304,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,4,4,VYNOKUROV_Andrii,UKR,10002418415.0,29.7,21.653000000000002,22.112000000000002,4.0,
305,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,4,5,BORISOV_Sergei,RUS,10002558558.0,29.2,29.462,28.04,2.0,
306,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,5,1,KENNY_Jason,GBR,10004599194.0,24.0,21.389000000000003,24.6,3.0,
307,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,5,2,GLAETZER_Matthew,AUS,10006894559.0,19.6,20.477,22.616,4.0,
308,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,5,3,PERKINS_Shane_Alan,RUS,10051694112.0,25.3,22.096,22.626,2.0,
309,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,5,4,EILERS_Joachim,GER,10006379247.0,22.0,25.367,24.127000000000002,1.0,
310,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,5,5,MD_YUNOS_Muhammad_Edrus,MAS,10004868269.0,24.7,13.642,13.167,5.0,
311,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,6,1,LEVY_Maximilian,GER,10004601723.0,24.8,26.579,29.104,3.0,
312,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,6,2,DAWKINS_Edward,NZL,10005782695.0,22.7,20.405,23.219,4.0,
313,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,6,3,PERVIS_Francois,FRA,10003011125.0,27.5,33.553000000000004,31.214,1.0,
314,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,6,4,ZHANG_Miao,CHN_,10006737945.0,23.7,27.285999999999998,26.878999999999998,2.0,
315,Melbourne-HISENSE,2012,2012-04-08,WCH,Rep,6,5,HAAK_Hugo,NED_,10006900320.0,20.4,19.869,19.312,5.0,
316,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,1,LEVY_Maximilian,GER,10004601723.0,24.8,29.104,31.419,2.0,
317,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,2,WATANABE_Kazunari,JPN,10003349716.0,26.9,30.457,31.234999999999996,1.0,
318,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,3,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.3,29.035,29.495,3.0,
319,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,4,NITTA_Yudai,JPN,10005727327.0,26.2,23.419999999999998,24.464,6.0,
320,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,5,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.3,28.816,27.982999999999997,4.0,
321,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,1,6,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,23.3,23.578999999999997,22.692999999999998,5.0,
322,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,1,HOY_Chris,GBR_,10001564310.0,36.0,38.370999999999995,39.324,1.0,
323,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,2,BOURGAIN_Mickaël,FRA_,10002269073.0,31.9,31.816000000000003,33.073,2.0,
324,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,3,KENNY_Jason,GBR,10004599194.0,24.0,24.6,26.958,5.0,
325,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,4,SUNDERLAND_Scott,AUS_,10004596871.0,24.1,28.715999999999998,27.73,3.0,
326,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,5,CRAMPTON_Matthew,GBR_,10003292122.0,25.9,26.527,26.378,4.0,
327,Melbourne-HISENSE,2012,2012-04-08,WCH,R2,2,6,MAZQUIARAN_URIA_Hodei,ESP_,10004613039.0,23.3,24.334,23.899,6.0,
328,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,1,HOY_Chris,GBR_,10001564310.0,36.0,39.324,40.222,1.0,
329,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,2,LEVY_Maximilian,GER,10004601723.0,24.8,31.419,32.998,3.0,
330,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,3,KENNY_Jason,GBR,10004599194.0,24.0,26.958,28.939000000000004,6.0,
331,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,4,BOURGAIN_Mickaël,FRA_,10002269073.0,31.9,33.073,32.815,2.0,
332,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,5,WATANABE_Kazunari,JPN,10003349716.0,26.9,31.234999999999996,30.923,4.0,
333,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,1,6,VAN_VELTHOOVEN_Simon,NZL_,10005506954.0,23.3,29.495,28.375999999999998,5.0,
334,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,1,SUNDERLAND_Scott,AUS_,10004596871.0,24.1,27.73,30.726,2.0,
335,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,23.3,22.692999999999998,24.708,6.0,
336,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,3,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,24.3,27.982999999999997,28.205,1.0,
337,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,4,CRAMPTON_Matthew,GBR_,10003292122.0,25.9,26.378,26.363,3.0,
338,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,5,MAZQUIARAN_URIA_Hodei,ESP_,10004613039.0,23.3,23.899,23.87,5.0,
339,Melbourne-HISENSE,2012,2012-04-08,WCH,Final,2,6,NITTA_Yudai,JPN,10005727327.0,26.2,24.464,23.44,4.0,
340,Cali,2013,2012-10-13,WC,R1,1,1,SCHRODER_Marc,GER_,10006485139.0,,9.0,22.091,1.0,
341,Cali,2013,2012-10-13,WC,R1,1,2,BOTTASSO_Leandro,ARG_,10010894696.0,,9.0,17.986,1.0,
342,Cali,2013,2012-10-13,WC,R1,1,3,WAGNER_Robin,CZE,10007294683.0,19.7,9.0,14.16,1.0,
343,Cali,2013,2012-10-13,WC,R1,1,4,EMADI_Kian,GBR,10006898502.0,20.2,9.0,9.870000000000001,1.0,
344,Cali,2013,2012-10-13,WC,R1,1,5,CECI_Davide,ITA,10007508083.0,19.1,9.0,3.365,1.0,
345,Cali,2013,2012-10-13,WC,R1,2,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,21.3,22.519,23.888,1.0,
346,Cali,2013,2012-10-13,WC,R1,2,2,PULGAR_Angel,VEN,10005511301.0,23.7,9.0,18.226999999999997,2.0,
347,Cali,2013,2012-10-13,WC,R1,2,3,LAFARGUE_Quentin,FRA,10005930724.0,21.9,9.0,15.203,2.0,
348,Cali,2013,2012-10-13,WC,R1,2,4,GENYS_Gennadiy,UKR_,10006319330.0,22.7,9.0,12.043,2.0,
349,Cali,2013,2012-10-13,WC,R1,2,5,MCCRONE_Marcus,MAS,10008999257.0,18.1,9.0,8.265999999999998,2.0,
350,Cali,2013,2012-10-13,WC,R1,2,6,BAO_Saifei,CHN_,10006724912.0,23.0,9.0,2.2689999999999984,2.0,
351,Cali,2013,2012-10-13,WC,R1,3,1,OKUNEV_Ilya,RUS_,10005748747.0,23.4,19.273000000000003,21.663,2.0,
352,Cali,2013,2012-10-13,WC,R1,3,2,CECI_Francesco,ITA,10006073493.0,22.8,19.688,20.481,1.0,
353,Cali,2013,2012-10-13,WC,R1,3,3,KAWABATA_Tomoyuki,JPN,10008098470.0,27.7,9.0,14.472999999999999,3.0,
354,Cali,2013,2012-10-13,WC,R1,3,4,MORENO_SANCHEZ_Jose,ESP,10007502427.0,18.9,9.0,11.446000000000002,3.0,
355,Cali,2013,2012-10-13,WC,R1,3,5,MCLEAN_Haseem,TTO,10004613241.0,25.2,9.0,7.786000000000001,3.0,
356,Cali,2013,2012-10-13,WC,R1,3,6,CARRASCO_Carlos,MEX_,10004709130.0,24.8,9.0,1.9190000000000005,3.0,
357,Cali,2013,2012-10-13,WC,Rep,1,1,GENYS_Gennadiy,UKR_,10006319330.0,22.7,12.043,17.995,2.0,
358,Cali,2013,2012-10-13,WC,Rep,1,2,MORENO_SANCHEZ_Jose,ESP,10007502427.0,18.9,11.446000000000002,15.157,3.0,
359,Cali,2013,2012-10-13,WC,Rep,1,3,MCLEAN_Haseem,TTO,10004613241.0,25.2,7.786000000000001,11.402999999999999,4.0,
360,Cali,2013,2012-10-13,WC,Rep,1,4,WAGNER_Robin,CZE,10007294683.0,19.7,14.16,11.399,1.0,
361,Cali,2013,2012-10-13,WC,Rep,1,5,CECI_Davide,ITA,10007508083.0,19.1,3.365,1.577,5.0,
362,Cali,2013,2012-10-13,WC,Rep,2,1,KAWABATA_Tomoyuki,JPN,10008098470.0,27.7,14.472999999999999,19.512,2.0,
363,Cali,2013,2012-10-13,WC,Rep,2,2,LAFARGUE_Quentin,FRA,10005930724.0,21.9,15.203,17.365,1.0,
364,Cali,2013,2012-10-13,WC,Rep,2,3,BAO_Saifei,CHN_,10006724912.0,23.0,2.2689999999999984,9.847,5.0,
365,Cali,2013,2012-10-13,WC,Rep,2,4,CARRASCO_Carlos,MEX_,10004709130.0,24.8,1.9190000000000005,7.370000000000001,6.0,
366,Cali,2013,2012-10-13,WC,Rep,2,5,MCCRONE_Marcus,MAS,10008999257.0,18.1,8.265999999999998,7.683000000000001,4.0,
367,Cali,2013,2012-10-13,WC,Rep,2,6,EMADI_Kian,GBR,10006898502.0,20.2,9.870000000000001,4.9239999999999995,3.0,
368,Cali,2013,2012-10-13,WC,R2,1,1,SCHRODER_Marc,GER_,10006485139.0,,22.091,27.365000000000002,1.0,
369,Cali,2013,2012-10-13,WC,R2,1,2,OKUNEV_Ilya,RUS_,10005748747.0,23.4,21.663,23.234,2.0,
370,Cali,2013,2012-10-13,WC,R2,1,3,LAFARGUE_Quentin,FRA,10005930724.0,21.9,17.365,19.613999999999997,5.0,
371,Cali,2013,2012-10-13,WC,R2,1,4,MCLEAN_Haseem,TTO,10004613241.0,25.2,11.402999999999999,14.825000000000001,6.0,
372,Cali,2013,2012-10-13,WC,R2,1,5,GENYS_Gennadiy,UKR_,10006319330.0,22.7,17.995,16.909,4.0,
373,Cali,2013,2012-10-13,WC,R2,1,6,PULGAR_Angel,VEN,10005511301.0,23.7,18.226999999999997,13.974999999999998,3.0,
374,Cali,2013,2012-10-13,WC,R2,2,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,21.3,23.888,25.158,1.0,
375,Cali,2013,2012-10-13,WC,R2,2,2,KAWABATA_Tomoyuki,JPN,10008098470.0,27.7,19.512,22.012999999999998,3.0,
376,Cali,2013,2012-10-13,WC,R2,2,3,MORENO_SANCHEZ_Jose,ESP,10007502427.0,18.9,15.157,18.109,5.0,
377,Cali,2013,2012-10-13,WC,R2,2,4,BOTTASSO_Leandro,ARG_,10010894696.0,,17.986,17.833000000000002,4.0,
378,Cali,2013,2012-10-13,WC,R2,2,5,BAO_Saifei,CHN_,10006724912.0,23.0,9.847,12.463000000000001,6.0,
379,Cali,2013,2012-10-13,WC,R2,2,6,CECI_Francesco,ITA,10006073493.0,22.8,20.481,19.27,2.0,
380,Cali,2013,2012-10-13,WC,Final,1,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,21.3,25.158,26.608,2.0,
