Location,Year,Date,Event,Stage,Round,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed
Glasgow,2022,2022-04-24,NC,SF,2,2,RICHARDSON Matthew,AUS,23.035616438356165,2.0,1.0,,
Glasgow,2022,2022-04-24,NC,SF,2,2,PAUL Nicholas,TTO,23.6,4.0,2.0,DNS,72.61724659606658
Glasgow,2022,2022-04-24,NC,F,2,G,LAVREYSEN Harrie,NED,25.12876712328767,1.0,1.0,10.13,71.40731925022315
Glasgow,2022,2022-04-24,NC,F,2,G,RICHARDSON Matthew,AUS,23.035616438356165,2.0,2.0,10.377,70.7060787587155
Roubaix,2021,2021-10-23,WCH,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,9.931,
Roubaix,2021,2021-10-23,WCH,QF,2,1,HELAL Rayan,FRA,,8.0,2.0,11.412999999999998,
Roubaix,2021,2021-10-23,WCH,QF,2,2,BOETTICHER Stefan,GER,,4.0,1.0,10.043,
Roubaix,2021,2021-10-23,WCH,QF,2,2,PAUL Nicholas,TTO,,5.0,2.0,10.052,
Roubaix,2021,2021-10-23,WCH,QF,2,3,HOOGLAND Jeffrey,NED,,2.0,1.0,9.991,
Roubaix,2021,2021-10-23,WCH,QF,2,3,IAKOVLEV Mikhail,RCF,,6.0,2.0,10.145999999999999,
Roubaix,2021,2021-10-23,WCH,QF,2,4,VIGIER Sebastien,FRA,,3.0,1.0,9.983,
Roubaix,2021,2021-10-23,WCH,QF,2,4,RUDYK Mateusz,POL,,7.0,2.0,10.835,
Roubaix,2021,2021-10-23,WCH,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,9.852,
Roubaix,2021,2021-10-23,WCH,SF,2,1,VIGIER Sebastien,FRA,,3.0,2.0,10.1,
Roubaix,2021,2021-10-23,WCH,SF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,10.031,
Roubaix,2021,2021-10-23,WCH,SF,2,2,BOETTICHER Stefan,GER,,4.0,2.0,10.127,
Roubaix,2021,2021-10-23,WCH,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.977,
Roubaix,2021,2021-10-23,WCH,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,10.155000000000001,
Roubaix,2021,2021-10-23,WCH,F,2,B,VIGIER Sebastien,FRA,,3.0,2.0,10.172,
Roubaix,2021,2021-10-23,WCH,F,2,B,BOETTICHER Stefan,GER,,4.0,1.0,10.137,
Cali,2021,2021-09-12,NC,QF,2,1,PAUL Nicholas,TTO,,1.0,1.0,10.93,
Cali,2021,2021-09-12,NC,QF,2,1,ROCHNA Daniel,POL,,8.0,2.0,11.107,
Cali,2021,2021-09-12,NC,QF,2,2,WAMMES Nick,CAN,,4.0,1.0,10.312,
Cali,2021,2021-09-12,NC,QF,2,2,RAJKOWSKI Patryk,POL,,7.0,2.0,10.357,
Cali,2021,2021-09-12,NC,QF,2,3,QUINTERO CHAVARRO Kevin Santiago,COL,,2.0,1.0,10.345,
Cali,2021,2021-09-12,NC,QF,2,3,RAMIREZ MORALES Santiago,COL,,6.0,2.0,10.402000000000001,
Cali,2021,2021-09-12,NC,QF,2,4,HELAL Rayan,FRA,,3.0,1.0,10.416,
Cali,2021,2021-09-12,NC,QF,2,4,VIGIER Sebastien,FRA,,5.0,2.0,10.532,
Cali,2021,2021-09-12,NC,SF,2,1,PAUL Nicholas,TTO,,1.0,1.0,10.247,
Cali,2021,2021-09-12,NC,SF,2,1,HELAL Rayan,FRA,,3.0,2.0,12.786,
Cali,2021,2021-09-12,NC,SF,2,2,QUINTERO CHAVARRO Kevin Santiago,COL,,2.0,1.0,10.23,
Cali,2021,2021-09-12,NC,SF,2,2,WAMMES Nick,CAN,,4.0,2.0,10.395,
Cali,2021,2021-09-12,NC,F,2,G,PAUL Nicholas,TTO,,1.0,1.0,9.845,
Cali,2021,2021-09-12,NC,F,2,G,QUINTERO CHAVARRO Kevin Santiago,COL,,2.0,2.0,10.361,
Cali,2021,2021-09-12,NC,F,2,B,HELAL Rayan,FRA,,3.0,1.0,10.035,
Cali,2021,2021-09-12,NC,F,2,B,WAMMES Nick,CAN,,4.0,2.0,10.926,
Tokyo,2021,2021-08-04,OLY,QF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,9.902,
Tokyo,2021,2021-08-04,OLY,QF,2,1,VIGIER Sebastien,FRA,,7.0,2.0,9.960999999999999,
Tokyo,2021,2021-08-04,OLY,QF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,10.551,
Tokyo,2021,2021-08-04,OLY,QF,2,2,KENNY Jason,GBR,,8.0,2.0,11.493,
Tokyo,2021,2021-08-04,OLY,QF,2,3,CARLIN Jack,GBR,,3.0,1.0,9.795,
Tokyo,2021,2021-08-04,OLY,QF,2,3,LEVY Maximilian,GER,,5.0,2.0,10.191,
Tokyo,2021,2021-08-04,OLY,QF,2,4,DMITRIEV Denis,ROC,,4.0,1.0,9.824,
Tokyo,2021,2021-08-04,OLY,QF,2,4,PAUL Nicholas,TTO,,6.0,2.0,REL,
Tokyo,2021,2021-08-04,OLY,SF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,9.786,
Tokyo,2021,2021-08-04,OLY,SF,2,1,DMITRIEV Denis,ROC,,4.0,2.0,9.796,
Tokyo,2021,2021-08-04,OLY,SF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,9.784,
Tokyo,2021,2021-08-04,OLY,SF,2,2,CARLIN Jack,GBR,,3.0,2.0,9.826,
Tokyo,2021,2021-08-04,OLY,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.776,
Tokyo,2021,2021-08-04,OLY,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,9.791,
Tokyo,2021,2021-08-04,OLY,F,2,B,CARLIN Jack,GBR,,3.0,1.0,9.943,
Tokyo,2021,2021-08-04,OLY,F,2,B,DMITRIEV Denis,ROC,,4.0,2.0,9.958,
St Petersburg,2021,2021-07-11,NC,QF,2,1,IAKOVLEV Mikhail,RUS,,2.0,1.0,10.105,
St Petersburg,2021,2021-07-11,NC,QF,2,1,RAMIREZ MORALES Santiago,COL,,7.0,2.0,10.315000000000001,
St Petersburg,2021,2021-07-11,NC,QF,2,2,SZALONTAY Sandor,HUN,,4.0,1.0,10.956,
St Petersburg,2021,2021-07-11,NC,QF,2,2,NESTEROV Dmitry,MCT,,8.0,2.0,10.959999999999999,
St Petersburg,2021,2021-07-11,NC,QF,2,3,QUINTERO CHAVARRO Kevin Santiago,COL,,1.0,1.0,10.4,
St Petersburg,2021,2021-07-11,NC,QF,2,3,LENDEL Vasilijus,LTU,,6.0,2.0,10.776,
St Petersburg,2021,2021-07-11,NC,QF,2,4,DERACHE Tom,FRA,,3.0,1.0,10.498,
St Petersburg,2021,2021-07-11,NC,QF,2,4,HOHNE Anton,GER,,5.0,2.0,10.505999999999998,
St Petersburg,2021,2021-07-11,NC,SF,2,1,IAKOVLEV Mikhail,RUS,,2.0,1.0,9.946,
St Petersburg,2021,2021-07-11,NC,SF,2,1,DERACHE Tom,FRA,,3.0,2.0,10.209,
St Petersburg,2021,2021-07-11,NC,SF,2,2,QUINTERO CHAVARRO Kevin Santiago,COL,,1.0,1.0,10.396,
St Petersburg,2021,2021-07-11,NC,SF,2,2,SZALONTAY Sandor,HUN,,4.0,2.0,11.078000000000001,
St Petersburg,2021,2021-07-11,NC,F,2,G,QUINTERO CHAVARRO Kevin Santiago,COL,,1.0,1.0,10.201,
St Petersburg,2021,2021-07-11,NC,F,2,G,IAKOVLEV Mikhail,RUS,,2.0,2.0,10.294,
St Petersburg,2021,2021-07-11,NC,F,2,B,DERACHE Tom,FRA,,3.0,1.0,10.253,
St Petersburg,2021,2021-07-11,NC,F,2,B,SZALONTAY Sandor,HUN,,4.0,2.0,10.419,
Hong Kong,2021,2021-05-16,NC,QF,2,1,WAKIMOTO Yuta,JPN,,2.0,1.0,10.264,
Hong Kong,2021,2021-05-16,NC,QF,2,1,MOHD ZONIS Muhammad Fadhil,SDF,,6.0,2.0,10.466,
Hong Kong,2021,2021-05-16,NC,QF,2,2,NITTA Yudai,JPN,,1.0,1.0,10.344,
Hong Kong,2021,2021-05-16,NC,QF,2,2,NAKANO Shinji,DSR,,5.0,2.0,10.641,
Hong Kong,2021,2021-05-16,NC,QF,2,3,FUKAYA Tomohiro,DSR,,3.0,1.0,10.228,
Hong Kong,2021,2021-05-16,NC,QF,2,3,ANGSUTHASAWIT Jai,THA,,7.0,2.0,10.327,
Hong Kong,2021,2021-05-16,NC,QF,2,4,MATSUI Koyu,RKD,,4.0,1.0,10.43,
Hong Kong,2021,2021-05-16,NC,QF,2,4,LAW Tsz Chun,HKG,,8.0,2.0,10.568,
Hong Kong,2021,2021-05-16,NC,SF,2,1,WAKIMOTO Yuta,JPN,,2.0,1.0,10.262,
Hong Kong,2021,2021-05-16,NC,SF,2,1,MATSUI Koyu,RKD,,4.0,2.0,10.428,
Hong Kong,2021,2021-05-16,NC,SF,2,2,NITTA Yudai,JPN,,1.0,1.0,10.304,
Hong Kong,2021,2021-05-16,NC,SF,2,2,FUKAYA Tomohiro,DSR,,3.0,2.0,11.191,
Hong Kong,2021,2021-05-16,NC,F,2,G,NITTA Yudai,JPN,,1.0,1.0,10.289,
Hong Kong,2021,2021-05-16,NC,F,2,G,WAKIMOTO Yuta,JPN,,2.0,2.0,10.314,
Hong Kong,2021,2021-05-16,NC,F,2,B,FUKAYA Tomohiro,DSR,,3.0,1.0,10.307,
Hong Kong,2021,2021-05-16,NC,F,2,B,MATSUI Koyu,RKD,,4.0,2.0,10.587,
Berlin,2020,2020-02-29,WCH,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,9.783,
Berlin,2020,2020-02-29,WCH,QF,2,1,NITTA Yudai,JPN,,5.0,2.0,9.934,
Berlin,2020,2020-02-29,WCH,QF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,9.776,
Berlin,2020,2020-02-29,WCH,QF,2,2,BOTTICHER Stefan,GER,,6.0,2.0,9.926,
Berlin,2020,2020-02-29,WCH,QF,2,3,RUDYK Mateusz,POL,,4.0,1.0,10.073,
Berlin,2020,2020-02-29,WCH,QF,2,3,BUCHLI Matthijs,NED,,7.0,2.0,10.258000000000001,
Berlin,2020,2020-02-29,WCH,QF,2,4,AWANG Mohd Azizulhasni,MAS,,3.0,1.0,10.071,
Berlin,2020,2020-02-29,WCH,QF,2,4,FUKAYA Tomohiro,JPN,,8.0,2.0,10.071,
Berlin,2020,2020-02-29,WCH,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,9.904,
Berlin,2020,2020-02-29,WCH,SF,2,1,AWANG Mohd Azizulhasni,MAS,,3.0,2.0,10.234,
Berlin,2020,2020-02-29,WCH,SF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,9.808,
Berlin,2020,2020-02-29,WCH,SF,2,2,RUDYK Mateusz,POL,,4.0,2.0,9.921,
Berlin,2020,2020-02-29,WCH,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.691,
Berlin,2020,2020-02-29,WCH,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,9.886000000000001,
Berlin,2020,2020-02-29,WCH,F,2,B,AWANG Mohd Azizulhasni,MAS,,3.0,1.0,10.089,
Berlin,2020,2020-02-29,WCH,F,2,B,RUDYK Mateusz,POL,,4.0,2.0,10.942,
Milton,2020,2020-01-26,NC,QF,2,1,RUDYK Mateusz,POL,,1.0,1.0,10.797,
Milton,2020,2020-01-26,NC,QF,2,1,XU Chao,CHN,,6.0,2.0,13.496,
Milton,2020,2020-01-26,NC,QF,2,2,CALEYRON Quentin,FRA,,2.0,1.0,10.038,
Milton,2020,2020-01-26,NC,QF,2,2,BRISTER James,AUS,,5.0,2.0,11.636000000000001,
Milton,2020,2020-01-26,NC,QF,2,3,LAW Tsz Chun,HKG,,4.0,1.0,10.641,
Milton,2020,2020-01-26,NC,QF,2,3,LENDEL Vasilijus,LTU,,7.0,2.0,10.69,
Milton,2020,2020-01-26,NC,QF,2,4,HELAL Rayan,FRA,,3.0,1.0,10.325,
Milton,2020,2020-01-26,NC,QF,2,4,AMAGAI Kazuki,JPN,,8.0,2.0,10.766,
Milton,2020,2020-01-26,NC,SF,2,1,RUDYK Mateusz,POL,,1.0,1.0,10.312,
Milton,2020,2020-01-26,NC,SF,2,1,HELAL Rayan,FRA,,3.0,2.0,REL,
Milton,2020,2020-01-26,NC,SF,2,2,CALEYRON Quentin,FRA,,2.0,2.0,10.319999999999999,
Milton,2020,2020-01-26,NC,SF,2,2,LAW Tsz Chun,HKG,,4.0,1.0,10.293,
Milton,2020,2020-01-26,NC,F,2,G,RUDYK Mateusz,POL,,1.0,1.0,10.29,
Milton,2020,2020-01-26,NC,F,2,G,CALEYRON Quentin,FRA,,2.0,2.0,10.412999999999998,
Milton,2020,2020-01-26,NC,F,2,B,HELAL Rayan,FRA,,3.0,1.0,10.343,
Milton,2020,2020-01-26,NC,F,2,B,LAW Tsz Chun,HKG,,4.0,2.0,11.233,
Brisbane,2019,2019-12-15,NC,QF,2,1,RUDYK Mateusz,POL,,1.0,1.0,10.199,
Brisbane,2019,2019-12-15,NC,QF,2,1,TRUMAN Joseph,GBR,,5.0,2.0,10.561,
Brisbane,2019,2019-12-15,NC,QF,2,2,WEBSTER Sam,NZL,,2.0,1.0,10.16,
Brisbane,2019,2019-12-15,NC,QF,2,2,YAKUSHEVSKIY Pavel,RUS,,8.0,2.0,10.186,
Brisbane,2019,2019-12-15,NC,QF,2,3,GLAETZER Matthew,AUS,,3.0,1.0,9.949,
Brisbane,2019,2019-12-15,NC,QF,2,3,WAKIMOTO Yuta,JPN,,6.0,2.0,10.491999999999999,
Brisbane,2019,2019-12-15,NC,QF,2,4,TJON EN FA Jair,SUR,,4.0,1.0,10.311,
Brisbane,2019,2019-12-15,NC,QF,2,4,MITCHELL Ethan,NZL,,7.0,2.0,10.354,
Brisbane,2019,2019-12-15,NC,SF,2,1,RUDYK Mateusz,POL,,1.0,1.0,10.353,
Brisbane,2019,2019-12-15,NC,SF,2,1,TJON EN FA Jair,SUR,,4.0,2.0,10.426,
Brisbane,2019,2019-12-15,NC,SF,2,2,WEBSTER Sam,NZL,,2.0,1.0,9.831,
Brisbane,2019,2019-12-15,NC,SF,2,2,GLAETZER Matthew,AUS,,3.0,2.0,9.857,
Brisbane,2019,2019-12-15,NC,F,2,G,RUDYK Mateusz,POL,,1.0,1.0,10.17,
Brisbane,2019,2019-12-15,NC,F,2,G,WEBSTER Sam,NZL,,2.0,2.0,10.749,
Brisbane,2019,2019-12-15,NC,F,2,B,GLAETZER Matthew,AUS,,3.0,1.0,10.16,
Brisbane,2019,2019-12-15,NC,F,2,B,TJON EN FA Jair,SUR,,4.0,2.0,10.605,
Cambridge,2019,2019-12-08,NC,QF,2,1,RUDYK Mateusz,POL,,1.0,1.0,10.222,
Cambridge,2019,2019-12-08,NC,QF,2,1,PAUL Nicholas,TTO,,8.0,2.0,10.363,
Cambridge,2019,2019-12-08,NC,QF,2,2,FUKAYA Tomohiro,JPN,,2.0,1.0,10.295,
Cambridge,2019,2019-12-08,NC,QF,2,2,AWANG Mohd Azizulhasni,MAS,,7.0,2.0,10.823,
Cambridge,2019,2019-12-08,NC,QF,2,3,HART Nathan,AUS,,4.0,1.0,10.273,
Cambridge,2019,2019-12-08,NC,QF,2,3,WEBSTER Sam,NZL,,6.0,2.0,10.974,
Cambridge,2019,2019-12-08,NC,QF,2,4,NITTA Yudai,JPN,,3.0,1.0,10.238,
Cambridge,2019,2019-12-08,NC,QF,2,4,SZALONTAY Sandor,HUN,,5.0,2.0,10.338,
Cambridge,2019,2019-12-08,NC,SF,2,1,RUDYK Mateusz,POL,,1.0,1.0,9.748,
Cambridge,2019,2019-12-08,NC,SF,2,1,NITTA Yudai,JPN,,3.0,2.0,10.239999999999998,
Cambridge,2019,2019-12-08,NC,SF,2,2,FUKAYA Tomohiro,JPN,,2.0,1.0,10.009,
Cambridge,2019,2019-12-08,NC,SF,2,2,HART Nathan,AUS,,4.0,2.0,10.534,
Cambridge,2019,2019-12-08,NC,F,2,G,RUDYK Mateusz,POL,,1.0,1.0,10.12,
Cambridge,2019,2019-12-08,NC,F,2,G,FUKAYA Tomohiro,JPN,,2.0,2.0,10.187999999999999,
Cambridge,2019,2019-12-08,NC,F,2,B,NITTA Yudai,JPN,,3.0,1.0,10.37,
Cambridge,2019,2019-12-08,NC,F,2,B,HART Nathan,AUS,,4.0,2.0,10.553999999999998,
Hong Kong,2019,2019-12-01,NC,QF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,10.151,
Hong Kong,2019,2019-12-01,NC,QF,2,1,TJON EN FA Jair,SUR,,6.0,2.0,12.762,
Hong Kong,2019,2019-12-01,NC,QF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,10.298,
Hong Kong,2019,2019-12-01,NC,QF,2,2,NITTA Yudai,JPN,,5.0,2.0,10.498,
Hong Kong,2019,2019-12-01,NC,QF,2,3,RUDYK Mateusz,POL,,4.0,1.0,10.556,
Hong Kong,2019,2019-12-01,NC,QF,2,3,BAUGE Gregory,FRA,,7.0,2.0,11.088,
Hong Kong,2019,2019-12-01,NC,QF,2,4,FUKAYA Tomohiro,JPN,,3.0,1.0,10.231,
Hong Kong,2019,2019-12-01,NC,QF,2,4,KAWABATA Tomoyuki,JPC,,8.0,2.0,10.262,
Hong Kong,2019,2019-12-01,NC,SF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,10.258,
Hong Kong,2019,2019-12-01,NC,SF,2,1,FUKAYA Tomohiro,JPN,,3.0,2.0,10.518999999999998,
Hong Kong,2019,2019-12-01,NC,SF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,10.234,
Hong Kong,2019,2019-12-01,NC,SF,2,2,RUDYK Mateusz,POL,,4.0,2.0,10.32,
Hong Kong,2019,2019-12-01,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,10.156,
Hong Kong,2019,2019-12-01,NC,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,10.273000000000001,
Hong Kong,2019,2019-12-01,NC,F,2,B,FUKAYA Tomohiro,JPN,,3.0,1.0,9.948,
Hong Kong,2019,2019-12-01,NC,F,2,B,RUDYK Mateusz,POL,,4.0,2.0,10.043000000000001,
Glasgow,2019,2019-11-09,NC,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.077,
Glasgow,2019,2019-11-09,NC,QF,2,1,KENNY Jason,GBR,,7.0,2.0,10.22,
Glasgow,2019,2019-11-09,NC,QF,2,2,RUDYK Mateusz,POL,,4.0,1.0,10.16,
Glasgow,2019,2019-11-09,NC,QF,2,2,LENDEL Vasilijus,LTU,,6.0,2.0,10.313,
Glasgow,2019,2019-11-09,NC,QF,2,3,HOOGLAND Jeffrey,NED,,2.0,1.0,10.089,
Glasgow,2019,2019-11-09,NC,QF,2,3,DMITRIEV Denis,RUS,,5.0,2.0,10.103,
Glasgow,2019,2019-11-09,NC,QF,2,4,FUKAYA Tomohiro,JPN,,3.0,1.0,10.005,
Glasgow,2019,2019-11-09,NC,QF,2,4,TJON EN FA Jair,SUR,,8.0,2.0,10.567,
Glasgow,2019,2019-11-09,NC,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,9.97,
Glasgow,2019,2019-11-09,NC,SF,2,1,FUKAYA Tomohiro,JPN,,3.0,2.0,9.995000000000001,
Glasgow,2019,2019-11-09,NC,SF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,10.055,
Glasgow,2019,2019-11-09,NC,SF,2,2,RUDYK Mateusz,POL,,4.0,2.0,11.224,
Glasgow,2019,2019-11-09,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.906,
Glasgow,2019,2019-11-09,NC,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,9.952,
Glasgow,2019,2019-11-09,NC,F,2,B,FUKAYA Tomohiro,JPN,,3.0,1.0,10.141,
Glasgow,2019,2019-11-09,NC,F,2,B,RUDYK Mateusz,POL,,4.0,2.0,10.33,
Minsk,2019,2019-11-03,NC,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.081,
Minsk,2019,2019-11-03,NC,QF,2,1,KENNY Jason,GBR,,8.0,2.0,10.732,
Minsk,2019,2019-11-03,NC,QF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,9.803,
Minsk,2019,2019-11-03,NC,QF,2,2,CARLIN Jack,GBR,,7.0,2.0,10.041,
Minsk,2019,2019-11-03,NC,QF,2,3,VIGIER Sebastien,FRA,,4.0,1.0,9.982,
Minsk,2019,2019-11-03,NC,QF,2,3,DMITRIEV Denis,RUS,,6.0,2.0,9.991,
Minsk,2019,2019-11-03,NC,QF,2,4,BUCHLI Matthijs,BCC,,3.0,1.0,9.997,
Minsk,2019,2019-11-03,NC,QF,2,4,RUDYK Mateusz,POL,,5.0,2.0,10.089,
Minsk,2019,2019-11-03,NC,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.05,
Minsk,2019,2019-11-03,NC,SF,2,1,BUCHLI Matthijs,BCC,,3.0,2.0,10.129000000000001,
Minsk,2019,2019-11-03,NC,SF,2,2,HOOGLAND Jeffrey,NED,,2.0,1.0,9.957,
Minsk,2019,2019-11-03,NC,SF,2,2,VIGIER Sebastien,FRA,,4.0,2.0,16.312,
Minsk,2019,2019-11-03,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.97,
Minsk,2019,2019-11-03,NC,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,10.112,
Minsk,2019,2019-11-03,NC,F,2,B,BUCHLI Matthijs,BCC,,3.0,2.0,REL,
Minsk,2019,2019-11-03,NC,F,2,B,VIGIER Sebastien,FRA,,4.0,1.0,,
Pruszkow,2019,2019-03-02,WCH,QF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,9.991,
Pruszkow,2019,2019-03-02,WCH,QF,2,1,PAUL Nicholas,TTO,,7.0,2.0,11.171,
Pruszkow,2019,2019-03-02,WCH,QF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,10.042,
Pruszkow,2019,2019-03-02,WCH,QF,2,2,HART Nathan,AUS,,6.0,2.0,10.196,
Pruszkow,2019,2019-03-02,WCH,QF,2,3,RUDYK Mateusz,POL,,3.0,1.0,9.933,
Pruszkow,2019,2019-03-02,WCH,QF,2,3,DMITRIEV Denis,RUS,,5.0,2.0,11.100999999999999,
Pruszkow,2019,2019-03-02,WCH,QF,2,4,GLAETZER Matthew,AUS,,4.0,1.0,10.183,
Pruszkow,2019,2019-03-02,WCH,QF,2,4,MITCHELL Ethan,NZL,,8.0,2.0,10.251,
Pruszkow,2019,2019-03-02,WCH,SF,2,1,HOOGLAND Jeffrey,NED,,2.0,1.0,10.004,
Pruszkow,2019,2019-03-02,WCH,SF,2,1,GLAETZER Matthew,AUS,,4.0,2.0,10.129999999999999,
Pruszkow,2019,2019-03-02,WCH,SF,2,2,LAVREYSEN Harrie,NED,,1.0,1.0,10.17,
Pruszkow,2019,2019-03-02,WCH,SF,2,2,RUDYK Mateusz,POL,,3.0,2.0,10.209999999999999,
Pruszkow,2019,2019-03-02,WCH,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.932,
Pruszkow,2019,2019-03-02,WCH,F,2,G,HOOGLAND Jeffrey,NED,,2.0,2.0,9.964,
Pruszkow,2019,2019-03-02,WCH,F,2,B,RUDYK Mateusz,POL,,3.0,1.0,10.121,
Pruszkow,2019,2019-03-02,WCH,F,2,B,GLAETZER Matthew,AUS,,4.0,2.0,10.162,
Hong Kong,2019,2019-01-27,NC,QF,2,1,XU Chao,CHN,,3.0,1.0,10.373,
Hong Kong,2019,2019-01-27,NC,QF,2,1,PHILLIP Njisane,TTO,,5.0,2.0,REL,
Hong Kong,2019,2019-01-27,NC,QF,2,2,CLARKE Thomas,AUS,,1.0,1.0,10.201,
Hong Kong,2019,2019-01-27,NC,QF,2,2,PAUL Nicholas,TTO,,6.0,2.0,10.205,
Hong Kong,2019,2019-01-27,NC,QF,2,3,CALEYRON Quentin,FRA,,4.0,2.0,10.290000000000001,
Hong Kong,2019,2019-01-27,NC,QF,2,3,HELAL Rayan,FRA,,7.0,1.0,10.288,
Hong Kong,2019,2019-01-27,NC,QF,2,4,BRISTER James,AUS,,2.0,1.0,10.656,
Hong Kong,2019,2019-01-27,NC,QF,2,4,BOS Theo,BCC,,8.0,2.0,10.705,
Hong Kong,2019,2019-01-27,NC,SF,2,1,BRISTER James,AUS,,2.0,1.0,10.429,
Hong Kong,2019,2019-01-27,NC,SF,2,1,XU Chao,CHN,,3.0,2.0,10.481,
Hong Kong,2019,2019-01-27,NC,SF,2,2,CLARKE Thomas,AUS,,1.0,1.0,11.627,
Hong Kong,2019,2019-01-27,NC,SF,2,2,CALEYRON Quentin,FRA,,4.0,2.0,12.177000000000001,
Hong Kong,2019,2019-01-27,NC,F,2,G,CLARKE Thomas,AUS,,1.0,1.0,10.418,
Hong Kong,2019,2019-01-27,NC,F,2,G,BRISTER James,AUS,,2.0,2.0,10.495,
Hong Kong,2019,2019-01-27,NC,F,2,B,XU Chao,CHN,,3.0,1.0,10.319,
Hong Kong,2019,2019-01-27,NC,F,2,B,CALEYRON Quentin,FRA,,4.0,2.0,10.49,
Cambridge,2019,2019-01-20,NC,QF,2,1,RUDYK Mateusz,POL,,2.0,1.0,10.236,
Cambridge,2019,2019-01-20,NC,QF,2,1,XU Chao,CHN,,7.0,2.0,10.302000000000001,
Cambridge,2019,2019-01-20,NC,QF,2,2,HART Nathan,AUS,,1.0,1.0,10.148,
Cambridge,2019,2019-01-20,NC,QF,2,2,FUKAYA Tomohiro,JPN,,8.0,2.0,10.815,
Cambridge,2019,2019-01-20,NC,QF,2,3,VIGIER Sebastien,FRA,,3.0,2.0,10.408,
Cambridge,2019,2019-01-20,NC,QF,2,3,SCHMID Jacob,AUS,,5.0,1.0,10.314,
Cambridge,2019,2019-01-20,NC,QF,2,4,MITCHELL Ethan,NZL,,4.0,1.0,10.048,
Cambridge,2019,2019-01-20,NC,QF,2,4,WEBSTER Sam,NZL,,6.0,2.0,10.083,
Cambridge,2019,2019-01-20,NC,SF,2,1,RUDYK Mateusz,POL,,2.0,1.0,10.355,
Cambridge,2019,2019-01-20,NC,SF,2,1,MITCHELL Ethan,NZL,,4.0,2.0,10.369,
Cambridge,2019,2019-01-20,NC,SF,2,2,HART Nathan,AUS,,1.0,1.0,10.078,
Cambridge,2019,2019-01-20,NC,SF,2,2,VIGIER Sebastien,FRA,,3.0,2.0,10.975,
Cambridge,2019,2019-01-20,NC,F,2,G,HART Nathan,AUS,,1.0,1.0,10.115,
Cambridge,2019,2019-01-20,NC,F,2,G,RUDYK Mateusz,POL,,2.0,2.0,10.222,
Cambridge,2019,2019-01-20,NC,F,2,B,VIGIER Sebastien,FRA,,3.0,2.0,10.282,
Cambridge,2019,2019-01-20,NC,F,2,B,MITCHELL Ethan,NZL,,4.0,1.0,10.259,
London,2018,2018-12-16,NC,QF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.105,
London,2018,2018-12-16,NC,QF,2,1,RUDYK Mateusz,POL,,8.0,2.0,10.163,
London,2018,2018-12-16,NC,QF,2,2,HOOGLAND Jeffrey,NED,,3.0,1.0,10.092,
London,2018,2018-12-16,NC,QF,2,2,OWENS Ryan,GBR,,7.0,2.0,11.021,
London,2018,2018-12-16,NC,QF,2,3,GLAETZER Matthew,AUS,,2.0,1.0,10.233,
London,2018,2018-12-16,NC,QF,2,3,TJON EN FA Jair,SUR,,6.0,2.0,10.373000000000001,
