Location,Year,Date,Event,Stage,Heat,Round,Athlete,Country,Age,Final_Rank,Rank,200m,AvgSpeed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange,,
Cambridge,2019,20/01/2019,NC,R16,8,1,NITTA_Yudai,JPN,119.1369863,14,1,10.556,68.20765441,9,15.054,29.396,7.171,1,6.054,,
Cambridge,2019,20/01/2019,NC,R16,8,1,WATANABE_Kazunari,JPC,,19,2,10.608,67.87330317,9,6.262,20.604,7.171,1,-2.738,,
Cambridge,2019,20/01/2019,NC,R16,9,1,BIELECKI_Maciej,POL,31.69589041,16,1,10.609,67.86690546,9,14.058,28.458,7.2,1,5.058,,
Cambridge,2019,20/01/2019,NC,R16,9,1,WAGNER_Robin,CZE,25.96438356,17,2,10.667,67.49789069,6.262,5.117,18.043,6.463,2,-1.145,,
Cambridge,2019,20/01/2019,NC,R16,10,1,MORENO_SANCHEZ_Jose,ESP,25.1890411,15,1,10.279,70.04572429,6.262,11.829,24.269,6.22,2,5.567,,
Cambridge,2019,20/01/2019,NC,R16,10,1,SAHROM_Muhammad_Shah_Firdaus,MAS,23.16712329,18,2,10.315,69.8012603,6.507,4.791,16.941,6.075,1,-1.716,,
Cambridge,2019,20/01/2019,NC,R8,1,1,RUDYK_Mateusz,POL,23.52054795,2,1,10.193,70.63671147,25.484,26.007,31.679,2.836,1,0.523,,
Cambridge,2019,20/01/2019,NC,R8,1,1,MORENO_SANCHEZ_Jose,ESP,25.1890411,15,2,10.261,70.16859955,11.829,11.49,22.496,5.503,2,-0.339,,
Cambridge,2019,20/01/2019,NC,R8,2,1,HART_Nathan,AUS,119.1369863,1,1,10.363,69.4779504,9,16.876,30.69,6.907,2,7.876,,
Cambridge,2019,20/01/2019,NC,R8,2,1,BIELECKI_Maciej,POL,31.69589041,16,2,10.865,66.26783249,14.058,11.604,24.21,6.303,1,-2.454,,
Cambridge,2019,20/01/2019,NC,R8,3,1,SCHMID_Jacob,AUS,,5,1,10.605,67.89250354,9,17.253,30.997,6.872,2,8.253,,
Cambridge,2019,20/01/2019,NC,R8,3,1,NITTA_Yudai,JPN,119.1369863,14,2,11.217,64.18828564,15.054,12.425,24.955,6.265,1,-2.629,,
Cambridge,2019,20/01/2019,NC,R8,4,1,WEBSTER_Sam,NZL,27.53424658,6,1,10.4,69.23076923,9,16.588,30.084,6.748,2,7.588,,
Cambridge,2019,20/01/2019,NC,R8,4,1,PERALTA_GASCON_Juan,ESP,,13,2,10.852,66.3472171,14.593,13.336,23.004,4.834,1,-1.257,,
Cambridge,2019,20/01/2019,NC,R8,5,1,MITCHELL_Ethan,NZL,119.1369863,4,1,10.039,71.72029087,9,15.227,29.133,6.953,2,6.227,,
Cambridge,2019,20/01/2019,NC,R8,5,1,BARRETTE_Hugo,CAN,27.56712329,12,2,10.125,71.11111111,10.891,9.792,20.39,5.299,1,-1.099,,
Cambridge,2019,20/01/2019,NC,R8,6,1,VIGIER_Sebastien,FRA,,3,1,10.243,70.29190667,9,17.407,30.587,6.59,2,8.407,,
Cambridge,2019,20/01/2019,NC,R8,6,1,KELEMEN_Pavel,CZE,119.1369863,11,2,10.328,69.71340046,17.062,15.965,24.339,4.187,1,-1.097,,
Cambridge,2019,20/01/2019,NC,R8,7,1,FUKAYA_Tomohiro,JPN,119.1369863,8,1,10.284,70.01166861,12.515,17.909,28.929,5.51,2,5.394,,
Cambridge,2019,20/01/2019,NC,R8,7,1,BAUGE_Gregory,FRA,,9,2,10.375,69.39759036,15.054,12.281,24.307,6.013,1,-2.773,,
Cambridge,2019,20/01/2019,NC,R8,8,1,XU_Chao,CHN,,7,1,10.346,69.59211289,16.973,19.942,30.25,5.154,1,2.969,,
Cambridge,2019,20/01/2019,NC,R8,8,1,SZALONTAY_Sandor,HUN,,10,2,10.37,69.43105111,12.282,11.353,22.203,5.425,2,-0.929,,
Cambridge,2019,20/01/2019,NC,QF,1,1,RUDYK_Mateusz,POL,23.52054795,2,1,10.205,70.55365017,26.007,26.932,32.4,2.734,1,0.925,,
Cambridge,2019,20/01/2019,NC,QF,1,1,XU_Chao,CHN,,7,2,10.427,69.05150091,19.942,18.864,27.87,4.503,2,-1.078,,
Cambridge,2019,20/01/2019,NC,QF,2,1,HART_Nathan,AUS,119.1369863,1,1,10.4,69.23076923,16.876,22.122,34.004,5.941,2,5.246,,
Cambridge,2019,20/01/2019,NC,QF,2,1,FUKAYA_Tomohiro,JPN,119.1369863,8,2,10.776,66.81514477,17.909,16.752,26.82,5.034,1,-1.157,,
Cambridge,2019,20/01/2019,NC,QF,3,1,VIGIER_Sebastien,FRA,,3,1,10.179,70.73386384,17.407,23.2,34.24,5.52,1,5.793,,
Cambridge,2019,20/01/2019,NC,QF,3,1,SCHMID_Jacob,AUS,,5,2,10.319,69.77420293,17.253,18.074,28.316,5.121,2,0.821,,
Cambridge,2019,20/01/2019,NC,QF,4,1,MITCHELL_Ethan,NZL,119.1369863,4,2,10.256,70.20280811,15.227,17.515,27.811,5.148,1,2.288,,
Cambridge,2019,20/01/2019,NC,QF,4,1,WEBSTER_Sam,NZL,27.53424658,6,1,10.052,71.62753681,16.588,23.211,32.235,4.512,1,6.623,,
Cambridge,2019,20/01/2019,NC,QF,1,2,RUDYK_Mateusz,POL,23.52054795,2,1,10.236,70.33997655,26.932,27.474,32.6,2.563,1,0.542,,
Cambridge,2019,20/01/2019,NC,QF,1,2,XU_Chao,CHN,,7,2,10.302,69.88934188,18.864,18.292,26.37,4.039,2,-0.572,,
Cambridge,2019,20/01/2019,NC,QF,2,2,HART_Nathan,AUS,119.1369863,1,1,10.148,70.94994088,22.122,26.206,36.424,5.109,1,4.084,,
Cambridge,2019,20/01/2019,NC,QF,2,2,FUKAYA_Tomohiro,JPN,119.1369863,8,2,10.815,66.5742025,16.752,19.743,27.973,4.115,2,2.991,,
Cambridge,2019,20/01/2019,NC,QF,3,2,VIGIER_Sebastien,FRA,,3,2,10.408,69.17755573,23.2,22.11,30.764,4.327,1,-1.09,,
Cambridge,2019,20/01/2019,NC,QF,3,2,SCHMID_Jacob,AUS,,5,1,10.314,69.80802792,18.074,22.225,30.277,4.026,1,4.151,,
Cambridge,2019,20/01/2019,NC,QF,4,2,MITCHELL_Ethan,NZL,119.1369863,4,1,10.048,71.65605096,17.515,22.023,30.093,4.035,2,4.508,,
Cambridge,2019,20/01/2019,NC,QF,4,2,WEBSTER_Sam,NZL,27.53424658,6,2,10.083,71.40731925,23.211,21.18,28.96,3.89,1,-2.031,,
Cambridge,2019,20/01/2019,NC,QF,3,3,VIGIER_Sebastien,FRA,,3,1,10.421,69.09125804,22.11,24.726,32.598,3.936,2,2.616,,
Cambridge,2019,20/01/2019,NC,QF,3,3,SCHMID_Jacob,AUS,,5,2,10.433,69.01178951,22.225,21.263,28.689,3.713,1,-0.962,,
Cambridge,2019,20/01/2019,NC,QF,4,3,MITCHELL_Ethan,NZL,119.1369863,4,1,10.555,68.21411653,22.023,24.206,31.63,3.712,1,2.183,,
Cambridge,2019,20/01/2019,NC,QF,4,3,WEBSTER_Sam,NZL,27.53424658,6,2,10.935,65.8436214,21.18,20.33,27.532,3.601,2,-0.85,,
Cambridge,2019,20/01/2019,NC,SF,1,1,RUDYK_Mateusz,POL,23.52054795,2,1,10.132,71.06198184,27.474,28.358,33.29,2.466,1,0.884,,
Cambridge,2019,20/01/2019,NC,SF,1,1,MITCHELL_Ethan,NZL,119.1369863,4,2,10.148,70.94994088,24.206,23.368,30.184,3.408,2,-0.838,,
Cambridge,2019,20/01/2019,NC,SF,2,1,HART_Nathan,AUS,119.1369863,1,1,10.361,69.49136184,26.206,28.978,38.18,4.601,1,2.772,,
Cambridge,2019,20/01/2019,NC,SF,2,1,VIGIER_Sebastien,FRA,,3,2,10.408,69.17755573,24.726,24.138,31.556,3.709,2,-0.588,,
Cambridge,2019,20/01/2019,NC,SF,1,2,RUDYK_Mateusz,POL,23.52054795,2,1,10.355,69.53162723,28.358,29.024,33.796,2.386,1,0.666,,
Cambridge,2019,20/01/2019,NC,SF,1,2,MITCHELL_Ethan,NZL,119.1369863,4,2,10.369,69.43774713,23.368,22.835,29.217,3.191,2,-0.533,,
Cambridge,2019,20/01/2019,NC,SF,2,2,HART_Nathan,AUS,119.1369863,1,1,10.078,71.44274658,28.978,30.679,39.219,4.27,1,1.701,,
Cambridge,2019,20/01/2019,NC,SF,2,2,VIGIER_Sebastien,FRA,,3,2,10.975,65.60364465,24.138,23.802,30.88,3.539,2,-0.336,,
Cambridge,2019,20/01/2019,NC,F,G,1,HART_Nathan,AUS,119.1369863,1,1,10.391,69.29073236,30.679,32.425,40.299,3.937,1,1.746,,
Cambridge,2019,20/01/2019,NC,F,G,1,RUDYK_Mateusz,POL,23.52054795,2,2,10.736,67.06408346,29.024,28.796,33.458,2.331,2,-0.228,,
Cambridge,2019,20/01/2019,NC,F,B,1,VIGIER_Sebastien,FRA,,3,1,10.298,69.91648864,23.802,25.482,32.074,3.296,1,1.68,,
Cambridge,2019,20/01/2019,NC,F,B,1,MITCHELL_Ethan,NZL,119.1369863,4,2,10.386,69.32409012,22.835,22.216,28.246,3.015,2,-0.619,,
Cambridge,2019,20/01/2019,NC,F,G,2,HART_Nathan,AUS,119.1369863,1,1,10.115,71.18141374,32.425,33.604,40.964,3.68,1,1.179,,
Cambridge,2019,20/01/2019,NC,F,G,2,RUDYK_Mateusz,POL,23.52054795,2,2,10.222,70.43631383,28.796,28.806,33.182,2.188,2,0.01,,
Cambridge,2019,20/01/2019,NC,F,B,2,VIGIER_Sebastien,FRA,,3,2,10.282,70.02528691,25.482,26.374,32.16,2.893,1,0.892,,
Cambridge,2019,20/01/2019,NC,F,B,2,MITCHELL_Ethan,NZL,119.1369863,4,1,10.259,70.18227897,22.216,24.032,29.406,2.687,1,1.816,,
Cambridge,2019,20/01/2019,NC,F,B,3,VIGIER_Sebastien,FRA,,3,1,10.342,69.6190292,26.374,26.79,31.992,2.601,1,0.416,,
Cambridge,2019,20/01/2019,NC,F,B,3,MITCHELL_Ethan,NZL,119.1369863,4,2,10.476,68.72852234,24.032,21.66,27.268,2.804,2,-2.372,,
Hong_Kong,2019,27/01/2019,NC,R16,1,1,BRISTER_James,AUS,,2,1,10.88,66.17647059,9,15.054,29.396,7.171,1,6.054,,
Hong_Kong,2019,27/01/2019,NC,R16,1,1,RAJKOWSKI_Patryk,POL,22.94520548,28,2,11.025,65.30612245,9,6.262,20.604,7.171,1,-2.738,,
Hong_Kong,2019,27/01/2019,NC,R16,2,1,HELAL_Rayan,FRA,20.03013699,7,1,10.49,68.63679695,29.244,29.452,36.17,3.359,1,0.208,,
Hong_Kong,2019,27/01/2019,NC,R16,2,1,VORZHEV_Pavel,KAZ,119.1561644,27,2,10.533,68.35659356,6.235,6.363,19.017,6.327,2,0.128,,
Hong_Kong,2019,27/01/2019,NC,R16,3,1,CLARKE_Thomas,AUS,,1,1,10.32,69.76744186,9,15.054,29.396,7.171,1,6.054,,
Hong_Kong,2019,27/01/2019,NC,R16,3,1,SHARAPOV_Alexander,RUS,24.91232877,26,2,10.374,69.40427993,9,6.262,20.604,7.171,1,-2.738,,
Hong_Kong,2019,27/01/2019,NC,R16,4,1,XU_Chao,CHN,,3,1,10.226,70.40876198,18.292,19.773,27.503,3.865,1,1.481,,
Hong_Kong,2019,27/01/2019,NC,R16,4,1,KNIPE_Bradly,NZL,119.1561644,25,2,10.326,69.72690296,9,6.843,20.181,6.669,2,-2.157,,
Hong_Kong,2019,27/01/2019,NC,R16,5,1,BARRETTE_Hugo,CAN,27.58630137,10,1,10.403,69.21080458,9.792,12.527,22.263,4.868,1,2.735,,
Hong_Kong,2019,27/01/2019,NC,R16,5,1,WILLIAMS_Zac,NZL,,24,2,10.498,68.58449228,4.503,3.303,14.883,5.79,2,-1.2,,
Hong_Kong,2019,27/01/2019,NC,R16,6,1,FUKAYA_Tomohiro,JPN,119.1561644,11,1,10.689,67.35896716,19.743,20.661,28.583,3.961,1,0.918,,
Hong_Kong,2019,27/01/2019,NC,R16,6,1,NALYOTOV_Maxim,KAZ,,23,2,10.692,67.34006734,5.671,5.432,17.444,6.006,2,-0.239,,
Hong_Kong,2019,27/01/2019,NC,R16,7,1,YAKUSHEVSKIY_Pavel,RUS,31.36438356,12,1,10.563,68.16245385,6.262,12.515,25.045,6.265,2,6.253,,
Hong_Kong,2019,27/01/2019,NC,R16,7,1,BABEK_Tomas,CZE,,22,2,10.66,67.54221388,9,5.259,19.003,6.872,1,-3.741,,
Hong_Kong,2019,27/01/2019,NC,R16,8,1,JURCZYK_Marc,GER,23.03287671,13,1,10.55,68.2464455,9,15.38,29.214,6.917,2,6.38,,
Hong_Kong,2019,27/01/2019,NC,R16,8,1,MORENO_SANCHEZ_Jose,ESP,25.20821918,21,2,10.582,68.04006804,11.49,10.424,20.658,5.117,1,-1.066,,
Hong_Kong,2019,27/01/2019,NC,R16,9,1,BOS_Theo,BCC,,8,1,10.473,68.74820968,5.259,13.297,24.555,5.629,2,8.038,,
Hong_Kong,2019,27/01/2019,NC,R16,9,1,LENDEL_Vasilijus,LTU,23.81917808,17,2,10.566,68.14310051,14.442,12.392,21.534,4.571,1,-2.05,,
Hong_Kong,2019,27/01/2019,NC,R16,10,1,PERALTA_GASCON_Juan,ESP,,14,1,10.704,67.26457399,13.336,15.945,24.987,4.521,1,2.609,,
Hong_Kong,2019,27/01/2019,NC,R16,10,1,KAWABATA_Tomoyuki,JPC,,20,2,10.713,67.20806497,9,5.915,19.107,6.596,2,-3.085,,
Hong_Kong,2019,27/01/2019,NC,R16,11,1,OH_Jeseok,KOR,119.1561644,16,1,10.566,68.14310051,11.548,15.684,25.828,5.072,2,4.136,,
Hong_Kong,2019,27/01/2019,NC,R16,11,1,BIELECKI_Maciej,POL,31.71506849,18,2,11.066,65.06416049,11.604,9.744,20.648,5.452,1,-1.86,,
Hong_Kong,2019,27/01/2019,NC,R16,12,1,NITTA_Yudai,JPN,119.1561644,15,1,10.701,67.28343146,12.425,15.243,26.677,5.717,1,2.818,,
Hong_Kong,2019,27/01/2019,NC,R16,12,1,WAGNER_Robin,CZE,25.98356164,19,2,10.853,66.34110384,5.117,4.49,16.21,5.86,2,-0.627,,
Hong_Kong,2019,27/01/2019,NC,R8,1,1,PHILLIP_Njisane,TTO,119.1561644,5,1,10.849,66.36556365,5.117,13.012,23.814,5.401,2,7.895,,
Hong_Kong,2019,27/01/2019,NC,R8,1,1,NITTA_Yudai,JPN,119.1561644,15,2,10.87,66.23735051,15.243,12.167,22.161,4.997,1,-3.076,,
Hong_Kong,2019,27/01/2019,NC,R8,2,1,PAUL_Nicholas,TTO,20.35890411,6,1,10.147,70.95693308,21.147,22.801,30.403,3.801,1,1.654,,
Hong_Kong,2019,27/01/2019,NC,R8,2,1,OH_Jeseok,KOR,119.1561644,16,2,10.668,67.49156355,15.684,14.891,24.027,4.568,2,-0.793,,
Hong_Kong,2019,27/01/2019,NC,R8,3,1,CALEYRON_Quentin,FRA,,4,1,10.294,69.9436565,7.142,15.275,26.915,5.82,2,8.133,,
Hong_Kong,2019,27/01/2019,NC,R8,3,1,PERALTA_GASCON_Juan,ESP,,14,2,10.373,69.41097079,15.945,14.466,22.868,4.201,1,-1.479,,
Hong_Kong,2019,27/01/2019,NC,R8,4,1,BOS_Theo,BCC,,8,1,10.562,68.1689074,13.297,16.726,26.808,5.041,1,3.429,,
Hong_Kong,2019,27/01/2019,NC,R8,4,1,SZALONTAY_Sandor,HUN,,9,2,10.608,67.87330317,11.353,10.308,20.11,4.901,2,-1.045,,
Hong_Kong,2019,27/01/2019,NC,R8,5,1,BRISTER_James,AUS,,2,1,10.622,67.78384485,15.054,20.642,33.078,6.218,2,5.588,,
Hong_Kong,2019,27/01/2019,NC,R8,5,1,JURCZYK_Marc,GER,23.03287671,13,2,10.675,67.44730679,15.38,13.656,25.788,6.066,1,-1.724,,
Hong_Kong,2019,27/01/2019,NC,R8,6,1,HELAL_Rayan,FRA,20.03013699,7,1,10.344,69.60556845,29.452,29.898,36.468,3.285,1,0.446,,
Hong_Kong,2019,27/01/2019,NC,R8,6,1,YAKUSHEVSKIY_Pavel,RUS,31.36438356,12,2,10.371,69.42435638,12.515,12.481,24.009,5.764,2,-0.034,,
Hong_Kong,2019,27/01/2019,NC,R8,7,1,CLARKE_Thomas,AUS,,1,1,10.118,71.16030836,15.054,21.617,33.439,5.911,2,6.563,,
Hong_Kong,2019,27/01/2019,NC,R8,7,1,FUKAYA_Tomohiro,JPN,119.1561644,11,2,10.119,71.15327602,20.661,19.823,27.349,3.763,1,-0.838,,
Hong_Kong,2019,27/01/2019,NC,R8,8,1,XU_Chao,CHN,,3,1,10.368,69.44444444,19.773,21.047,28.369,3.661,1,1.274,,
Hong_Kong,2019,27/01/2019,NC,R8,8,1,BARRETTE_Hugo,CAN,27.58630137,10,2,10.397,69.25074541,12.527,11.986,20.89,4.452,2,-0.541,,
Hong_Kong,2019,27/01/2019,NC,QF,1,1,XU_Chao,CHN,,3,1,10.348,69.57866254,21.047,22.22,29.198,3.489,1,1.173,,
Hong_Kong,2019,27/01/2019,NC,QF,1,1,PHILLIP_Njisane,TTO,119.1561644,5,2,10.474,68.74164598,13.012,12.35,22.01,4.83,2,-0.662,,
Hong_Kong,2019,27/01/2019,NC,QF,2,1,CLARKE_Thomas,AUS,,1,1,11.051,65.15247489,21.617,25.593,35.899,5.153,2,3.976,,
Hong_Kong,2019,27/01/2019,NC,QF,2,1,PAUL_Nicholas,TTO,20.35890411,6,2,11.309,63.66610664,22.801,22.169,29.385,3.608,1,-0.632,,
Hong_Kong,2019,27/01/2019,NC,QF,3,1,CALEYRON_Quentin,FRA,,4,1,10.239,70.31936713,15.275,23.799,33.191,4.696,2,8.524,,
Hong_Kong,2019,27/01/2019,NC,QF,3,1,HELAL_Rayan,FRA,20.03013699,7,2,10.301,69.89612659,29.898,28.272,34.468,3.098,1,-1.626,,
Hong_Kong,2019,27/01/2019,NC,QF,4,1,BRISTER_James,AUS,,2,1,10.551,68.23997725,20.642,23.79,34.948,5.579,1,3.148,,
Hong_Kong,2019,27/01/2019,NC,QF,4,1,BOS_Theo,BCC,,8,2,10.964,65.6694637,16.726,16.165,25.579,4.707,2,-0.561,,
Hong_Kong,2019,27/01/2019,NC,QF,1,2,XU_Chao,CHN,,3,1,10.373,69.41097079,22.22,23.042,29.752,3.355,1,0.822,,
Hong_Kong,2019,27/01/2019,NC,QF,1,2,PHILLIP_Njisane,TTO,119.1561644,5,2,REL,,12.35,12.02,20.95,4.465,2,-0.33,,
Hong_Kong,2019,27/01/2019,NC,QF,2,2,CLARKE_Thomas,AUS,,1,1,10.201,70.58131556,25.593,28.48,37.582,4.551,1,2.887,,
Hong_Kong,2019,27/01/2019,NC,QF,2,2,PAUL_Nicholas,TTO,20.35890411,6,2,10.205,70.55365017,22.169,23.254,29.626,3.186,2,1.085,,
Hong_Kong,2019,27/01/2019,NC,QF,3,2,CALEYRON_Quentin,FRA,,4,2,10.29,69.97084548,23.799,23.809,31.385,3.788,1,0.01,,
Hong_Kong,2019,27/01/2019,NC,QF,3,2,HELAL_Rayan,FRA,20.03013699,7,1,10.288,69.9844479,28.272,29.022,34.734,2.856,1,0.75,,
Hong_Kong,2019,27/01/2019,NC,QF,4,2,BRISTER_James,AUS,,2,1,10.656,67.56756757,23.79,26.738,35.122,4.192,1,2.948,,
Hong_Kong,2019,27/01/2019,NC,QF,4,2,BOS_Theo,BCC,,8,2,10.705,67.25829052,16.165,16.071,24.841,4.385,2,-0.094,,
Hong_Kong,2019,27/01/2019,NC,QF,3,3,CALEYRON_Quentin,FRA,,4,1,10.392,69.28406467,23.809,26.767,33.607,3.42,2,2.958,,
Hong_Kong,2019,27/01/2019,NC,QF,3,3,HELAL_Rayan,FRA,20.03013699,7,2,11.944,60.28131279,29.022,28.065,33.471,2.703,1,-0.957,,
Hong_Kong,2019,27/01/2019,NC,SF,1,1,BRISTER_James,AUS,,2,1,10.473,68.74820968,26.738,28.361,36.155,3.897,1,1.623,,
Hong_Kong,2019,27/01/2019,NC,SF,1,1,XU_Chao,CHN,,3,2,10.59,67.98866856,23.042,22.676,29.09,3.207,2,-0.366,,
Hong_Kong,2019,27/01/2019,NC,SF,2,1,CLARKE_Thomas,AUS,,1,1,10.487,68.65643177,28.48,30.702,39.01,4.154,1,2.222,,
Hong_Kong,2019,27/01/2019,NC,SF,2,1,CALEYRON_Quentin,FRA,,4,2,10.502,68.55836983,26.767,26.29,32.8,3.255,2,-0.477,,
Hong_Kong,2019,27/01/2019,NC,SF,1,2,BRISTER_James,AUS,,2,1,10.429,69.0382587,28.361,29.496,36.862,3.683,1,1.135,,
Hong_Kong,2019,27/01/2019,NC,SF,1,2,XU_Chao,CHN,,3,2,10.481,68.69573514,22.676,22.433,28.611,3.089,2,-0.243,,
Hong_Kong,2019,27/01/2019,NC,SF,2,2,CLARKE_Thomas,AUS,,1,1,11.627,61.92483014,30.702,32.153,39.917,3.882,1,1.451,,
Hong_Kong,2019,27/01/2019,NC,SF,2,2,CALEYRON_Quentin,FRA,,4,2,12.177,59.12786401,26.29,25.991,32.243,3.126,2,-0.299,,
Hong_Kong,2019,27/01/2019,NC,F,G,1,CLARKE_Thomas,AUS,,1,1,10.823,66.52499307,32.153,33.874,41.096,3.611,1,1.721,,
Hong_Kong,2019,27/01/2019,NC,F,G,1,BRISTER_James,AUS,,2,2,10.838,66.4329212,29.496,28.897,35.801,3.452,2,-0.599,,
Hong_Kong,2019,27/01/2019,NC,F,B,1,XU_Chao,CHN,,3,1,10.258,70.18912069,22.433,24.426,30.184,2.879,2,1.993,,
Hong_Kong,2019,27/01/2019,NC,F,B,1,CALEYRON_Quentin,FRA,,4,2,10.28,70.03891051,25.991,24.816,30.632,2.908,1,-1.175,,
Hong_Kong,2019,27/01/2019,NC,F,G,2,CLARKE_Thomas,AUS,,1,1,10.418,69.11115377,33.874,35.054,41.88,3.413,1,1.18,,
Hong_Kong,2019,27/01/2019,NC,F,G,2,BRISTER_James,AUS,,2,2,10.495,68.60409719,28.897,28.525,35.085,3.28,2,-0.372,,
Hong_Kong,2019,27/01/2019,NC,F,B,2,XU_Chao,CHN,,3,1,10.319,69.77420293,24.426,25.792,31.232,2.72,2,1.366,,
Hong_Kong,2019,27/01/2019,NC,F,B,2,CALEYRON_Quentin,FRA,,4,2,10.49,68.63679695,24.816,24.075,29.563,2.744,1,-0.741,,
Pruszkow,2019,2/03/2019,WCH,R16,1,1,GLAETZER_Matthew,AUS,26.5369863,4,1,10.3,69.90291262,34.048,34.1,38.19,2.045,1,0.052,,
Pruszkow,2019,2/03/2019,WCH,R16,1,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,20.35616438,28,2,10.391,69.29073236,11.029,11.108,21.804,5.348,2,0.079,,
Pruszkow,2019,2/03/2019,WCH,R16,2,1,DMITRIEV_Denis,RUS,32.96438356,5,1,10.035,71.74887892,17.965,19.989,29.307,4.659,1,2.024,,
Pruszkow,2019,2/03/2019,WCH,R16,2,1,LENDEL_Vasilijus,LTU,23.91232877,27,2,10.174,70.76862591,12.392,11.95,20.516,4.283,2,-0.442,,
Pruszkow,2019,2/03/2019,WCH,R16,3,1,HART_Nathan,AUS,119.2493151,6,1,10.108,71.23070835,33.604,33.739,41.033,3.647,1,0.135,,
Pruszkow,2019,2/03/2019,WCH,R16,3,1,PERALTA_GASCON_Juan,ESP,,26,2,10.345,69.59884002,14.466,14.476,22.778,4.151,2,0.01,,
Pruszkow,2019,2/03/2019,WCH,R16,4,1,PAUL_Nicholas,TTO,20.45205479,7,1,10.374,69.40427993,23.254,23.963,30.179,3.108,1,0.709,,
Pruszkow,2019,2/03/2019,WCH,R16,4,1,WAKIMOTO_Yuta,JPN,119.2493151,25,2,10.472,68.75477464,9,7.621,21.221,6.8,2,-1.379,,
Pruszkow,2019,2/03/2019,WCH,R16,5,1,BOTTICHER_Stefan,GER,,10,1,10.159,70.87311743,12.949,19.739,28.301,4.281,2,6.79,,
Pruszkow,2019,2/03/2019,WCH,R16,5,1,XU_Chao,CHN,,24,2,10.197,70.60900265,25.792,24.635,29.835,2.6,1,-1.157,,
Pruszkow,2019,2/03/2019,WCH,R16,6,1,TRUMAN_Joseph,GBR,22.05753425,11,1,10.144,70.97791798,17.06,19.697,29.235,4.769,1,2.637,,
Pruszkow,2019,2/03/2019,WCH,R16,6,1,YAKUSHEVSKIY_Pavel,RUS,31.45753425,23,2,10.278,70.0525394,12.481,11.552,21.868,5.158,2,-0.929,,
Pruszkow,2019,2/03/2019,WCH,R16,7,1,CARLIN_Jack,GBR,21.87123288,12,1,10.173,70.77558242,30.9,31.123,35.743,2.31,1,0.223,,
Pruszkow,2019,2/03/2019,WCH,R16,7,1,DORNBACH_Maximilian,GER,,22,2,10.231,70.37435246,13.429,13.38,24.442,5.531,2,-0.049,,
Pruszkow,2019,2/03/2019,WCH,R16,8,1,FUKAYA_Tomohiro,JPN,119.2493151,16,1,10.335,69.66618287,19.823,21.806,28.826,3.51,1,1.983,,
Pruszkow,2019,2/03/2019,WCH,R16,8,1,TJON_EN_FA_Jair,SUR,25.38356164,17,2,10.369,69.43774713,18.106,16.777,25.325,4.274,2,-1.329,,
Pruszkow,2019,2/03/2019,WCH,R16,9,1,MITCHELL_Ethan,NZL,119.2493151,8,1,10.151,70.92897252,21.66,22.23,27.676,2.723,1,0.57,,
Pruszkow,2019,2/03/2019,WCH,R16,9,1,PHILLIP_Njisane,TTO,119.2493151,18,2,REL,,12.02,11.661,19.917,4.128,2,-0.359,,
Pruszkow,2019,2/03/2019,WCH,R16,10,1,BARRETTE_Hugo,CAN,27.67945205,15,1,10.362,69.48465547,11.986,17.477,25.125,3.824,2,5.491,,
Pruszkow,2019,2/03/2019,WCH,R16,10,1,CALEYRON_Quentin,FRA,,19,2,10.481,68.69573514,24.075,22.743,27.953,2.605,1,-1.332,,
Pruszkow,2019,2/03/2019,WCH,R16,11,1,WEBSTER_Sam,NZL,27.64657534,14,1,10.266,70.13442431,20.33,24.121,30.627,3.253,2,3.791,,
Pruszkow,2019,2/03/2019,WCH,R16,11,1,BUCHLI_Matthijs,NED,,20,2,10.319,69.77420293,30.619,28.473,34.649,3.088,1,-2.146,,
Pruszkow,2019,2/03/2019,WCH,R16,12,1,KELEMEN_Pavel,CZE,119.2493151,13,1,10.55,68.2464455,15.965,17.63,25.468,3.919,1,1.665,,
Pruszkow,2019,2/03/2019,WCH,R16,12,1,SZALONTAY_Sandor,HUN,,21,2,10.587,68.00793426,10.308,9.633,18.563,4.465,2,-0.675,,
Pruszkow,2019,2/03/2019,WCH,R8,1,1,HOOGLAND_Jeffrey,NED,25.97808219,2,1,10.072,71.4853058,31.855,32.057,37.049,2.496,1,0.202,,
Pruszkow,2019,2/03/2019,WCH,R8,1,1,KELEMEN_Pavel,CZE,119.2493151,13,2,10.145,70.97092164,17.63,17.578,25.148,3.785,2,-0.052,,
Pruszkow,2019,2/03/2019,WCH,R8,2,1,LAVREYSEN_Harrie,NED,21.98082192,1,1,10.023,71.83478001,34.163,34.483,39.309,2.413,1,0.32,,
Pruszkow,2019,2/03/2019,WCH,R8,2,1,WEBSTER_Sam,NZL,27.64657534,14,2,11.468,62.78339728,24.121,23.973,30.243,3.135,2,-0.148,,
Pruszkow,2019,2/03/2019,WCH,R8,3,1,RUDYK_Mateusz,POL,23.63287671,3,1,10.26,70.1754386,28.806,29.065,33.371,2.153,1,0.259,,
Pruszkow,2019,2/03/2019,WCH,R8,3,1,BARRETTE_Hugo,CAN,27.67945205,15,2,10.359,69.50477845,17.477,17.293,24.549,3.628,2,-0.184,,
