Event,Date,Round,Heat,Start time,Name,Draw,Finish,Video
2024 Paris Oly,10/08/2024,Rep,3,975.7219048,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,975.8019048,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,975.8619048,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,975.8819048,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,982.8219048,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,982.9019048,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,982.9219048,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,983.2419048,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,989.3419048,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,989.4419048,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,989.5219048,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,989.6419048,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,995.5019048,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,995.6419048,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,995.6819048,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,995.8219048,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1001.681905,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1001.741905,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1001.841905,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1001.881905,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1008.021905,WAMMES Nick,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1008.021905,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1008.101905,LIU Qi,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,1008.161905,TJON EN FA Jair,,,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,QF,1,1342.04212,CARLIN Jack,CARLIN Jack,CARLIN Jack,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1342.24212,GLAETZER Matthew,GLAETZER Matthew,GLAETZER Matthew,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1342.34212,OTA Kaiya,YAKOVLEV Mikhail,SAHROM Muhammad Shah Firdaus,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1342.40212,YAKOVLEV Mikhail,SAHROM Muhammad Shah Firdaus,OTA Kaiya,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1342.54212,SAHROM Muhammad Shah Firdaus,OTA Kaiya,YAKOVLEV Mikhail,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1342.70212,HEDGCOCK James,HEDGCOCK James,HEDGCOCK James,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1349.92212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1349.98212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1350.06212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1350.10212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1350.22212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1350.42212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.46212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.48212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.56212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.62212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.74212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1356.80212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.56212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.72212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.74212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.84212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.92212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1362.98212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1368.70212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1368.76212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1368.78212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1368.86212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1368.96212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1369.06212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1374.90212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1374.92212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1374.98212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1375.00212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1375.02212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1375.08212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.26212,GLAETZER Matthew,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.26212,CARLIN Jack,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.28212,OTA Kaiya,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.28212,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.46212,YAKOVLEV Mikhail,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,1,1381.56212,HEDGCOCK James,,,https://youtu.be/TjBBmabJdTw
2024 Paris Oly,10/08/2024,QF,2,1459.068787,LAVREYSEN Harrie,LAVREYSEN Harrie,LAVREYSEN Harrie,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1459.248787,TURNBULL Hamish,TURNBULL Hamish,TURNBULL Hamish,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1459.268787,WAMMES Nick,NAKANO Shinji,ORTEGA FONTALVO Cristian David,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1459.388787,NAKANO Shinji,ORTEGA FONTALVO Cristian David,NAKANO Shinji,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1459.548787,ORTEGA FONTALVO Cristian David,WAMMES Nick,PAUL Nicholas,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1459.768787,PAUL Nicholas,PAUL Nicholas,WAMMES Nick,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1466.568787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1466.708787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1466.828787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1466.968787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1467.108787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1467.248787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1473.728787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1473.868787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1474.068787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1474.248787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1474.308787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1474.388787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.388787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.468787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.508787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.608787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.648787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1480.748787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.508787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.528787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.628787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.768787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.808787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1486.868787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1492.368787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1492.508787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1492.588787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1492.608787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1492.848787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1493.028787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1498.328787,LAVREYSEN Harrie,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1498.428787,TURNBULL Hamish,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1498.488787,ORTEGA FONTALVO Cristian David,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1498.608787,NAKANO Shinji,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1498.908787,PAUL Nicholas,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,2,1499.108787,WAMMES Nick,,,https://youtu.be/04Du6jGypiA
2024 Paris Oly,10/08/2024,QF,3,1580.535692,RICHARDSON Matthew,RICHARDSON Matthew,RICHARDSON Matthew,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1580.775692,DAKIN Sam,DAKIN Sam,DAKIN Sam,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1581.095692,SPIEGEL Luca,SPIEGEL Luca,RUDYK Mateusz,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1581.435692,QUINTERO CHAVARRO Kevin Santiago,QUINTERO CHAVARRO Kevin Santiago,SPIEGEL Luca,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1581.655692,HOOGLAND Jeffrey,HOOGLAND Jeffrey,HOOGLAND Jeffrey,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1581.815692,RUDYK Mateusz,RUDYK Mateusz,QUINTERO CHAVARRO Kevin Santiago,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1589.215692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1589.355692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1589.675692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1590.155692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1590.235692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1590.395692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1596.095692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1596.435692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1596.555692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1596.895692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1596.915692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1597.095692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1602.455692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1602.655692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1602.815692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1603.055692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1603.135692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1603.255692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1608.555692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1608.595692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1608.715692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1608.815692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1608.955692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1609.135692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.395692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.675692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.735692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.815692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.875692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1614.895692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1620.475692,RICHARDSON Matthew,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1620.815692,DAKIN Sam,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1620.915692,RUDYK Mateusz,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1620.955692,SPIEGEL Luca,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1621.015692,HOOGLAND Jeffrey,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,QF,3,1621.035692,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/4Tb-6vgTVBk
2024 Paris Oly,10/08/2024,SF,1,1702.384025,CARLIN Jack,CARLIN Jack,CARLIN Jack,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1702.384025,DAKIN Sam,DAKIN Sam,GLAETZER Matthew,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1702.524025,RUDYK Mateusz,ORTEGA FONTALVO Cristian David,NAKANO Shinji,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1702.544025,ORTEGA FONTALVO Cristian David,NAKANO Shinji,ORTEGA FONTALVO Cristian David,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1702.604025,GLAETZER Matthew,GLAETZER Matthew,DAKIN Sam,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1702.664025,NAKANO Shinji,RUDYK Mateusz,RUDYK Mateusz,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.464025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.604025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.644025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.704025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.764025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1709.864025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.064025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.144025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.164025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.244025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.284025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1716.364025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.304025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.424025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.524025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.544025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.544025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1722.644025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.484025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.524025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.604025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.664025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.704025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1728.884025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1734.444025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1734.644025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1734.704025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1734.724025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1734.764025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1735.144025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1740.424025,CARLIN Jack,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1740.764025,GLAETZER Matthew,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1740.804025,NAKANO Shinji,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1740.904025,ORTEGA FONTALVO Cristian David,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1741.024025,DAKIN Sam,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,1,1741.844025,RUDYK Mateusz,,,https://youtu.be/qVOLWvTxW34
2024 Paris Oly,10/08/2024,SF,2,1823.829036,RICHARDSON Matthew,RICHARDSON Matthew,RICHARDSON Matthew,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1824.149036,OTA Kaiya,OTA Kaiya,LAVREYSEN Harrie,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1824.349036,SPIEGEL Luca,SPIEGEL Luca,OTA Kaiya,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1824.609036,TURNBULL Hamish,TURNBULL Hamish,SAHROM Muhammad Shah Firdaus,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1824.869036,LAVREYSEN Harrie,LAVREYSEN Harrie,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1825.029036,SAHROM Muhammad Shah Firdaus,SAHROM Muhammad Shah Firdaus,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1832.929036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1832.989036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1833.029036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1833.029036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1833.069036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1833.149036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.329036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.569036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.649036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.669036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.869036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1839.989036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1845.449036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1845.549036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1845.649036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1845.749036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1845.889036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
